ID	CATEGORY	ENGLISH	PART_OF_SPEECH	NUMBER	CONCEPTICON_ID	CONCEPTICON_GLOSS
Hale-1973-1798-360	Animals-63	tiger	n	03a.063	846	TIGER
Hale-1973-1798-361	Animals-64	leopard	n	03a.064	1139	LEOPARD
Hale-1973-1798-362	Animals-65	lizard	n	03a.065	632	LIZARD
Hale-1973-1798-363	Animals-66	frog	n	03a.066	503	FROG
Hale-1973-1798-364	Animals-67	toad	n	03a.067	894	TOAD
Hale-1973-1798-365	Animals-68	turtle	n	03a.068	112	TURTLE
Hale-1973-1798-366	Animals-69	big snake	n	03a.069		
Hale-1973-1798-367	Animals-70	small snake	n	03a.070		
Hale-1973-1798-368	Animals-71	snail	n	03a.071	1543	SNAIL
Hale-1973-1798-369	Animals-72	shell	n	03a.072	598	SHELL
Hale-1973-1798-370	Animals-73	scorpion	n	03a.073	1538	SCORPION
Hale-1973-1798-371	Animals-74	sting	n	03a.074		
Hale-1973-1798-372	Animals-75	centipede	n	03a.075	1974	CENTIPEDE
Hale-1973-1798-373	Animals-76	land leech	n	03a.076	2273	LEECH
Hale-1973-1798-374	Animals-77	water leech	n	03a.077	949	WATER LEECH
Hale-1973-1798-375	Animals-78	grub	n	03a.078	3011	GRUB
Hale-1973-1798-376	Animals-79	caterpillar	n	03a.079	2247	CATERPILLAR
Hale-1973-1798-377	Animals-80	earthworm	n	03a.080	2350	EARTHWORM
Hale-1973-1798-378	Animals-81	spider	n	03a.081	843	SPIDER
Hale-1973-1798-379	Animals-82	web	n	03a.082	1065	SPIDER WEB
Hale-1973-1798-380	Animals-83	fly	n	03a.083	1504	FLY (INSECT)
Hale-1973-1798-381	Animals-84	mosquito	n	03a.084	1509	MOSQUITO
Hale-1973-1798-382	Animals-85	ant	n	03a.085	587	ANT
Hale-1973-1798-383	Animals-86	flying ant	n	03a.086		
Hale-1973-1798-384	Animals-87	body louse	n	03a.087	1392	LOUSE
Hale-1973-1798-385	Animals-88	louse egg	n	03a.088	267	NIT
Hale-1973-1798-386	Animals-89	flea	n	03a.089	232	FLEA
Hale-1973-1798-387	Animals-90	bed bug	n	03a.090	1949	BEDBUG
Hale-1973-1798-388	Animals-91	dragonfly	n	03a.091	2352	DRAGONFLY
Hale-1973-1798-389	Animals-92	moth	n	03a.092	2828	MOTH
Hale-1973-1798-390	Animals-93	butterfly	n	03a.093	1791	BUTTERFLY
Hale-1973-1798-391	Animals-94	firefly	n	03a.094	206	FIREFLY
Hale-1973-1798-392	Animals-95	cockroach	n	03a.095	1575	COCKROACH
Hale-1973-1798-393	Animals-96	grasshopper	n	03a.096	607	GRASSHOPPER
Hale-1973-1798-394	Animals-97	wasp	n	03a.097	1517	WASP
Hale-1973-1798-395	Animals-98	bee	n	03a.098	665	BEE
Hale-1973-1798-396	Animals-99	hive	n	03a.099	88	BEEHIVE
Hale-1973-1798-397	Animals-100	honey	n	03a.100	942	HONEY
Hale-1973-1798-398	Animals-101	bark	v	03b.01	1206	BARKING
Hale-1973-1798-399	Animals-102	growl	v	03b.02	3679	GROWL
Hale-1973-1798-400	Animals-103	howl	v	03b.03	526	HOWL
Hale-1973-1798-401	Animals-104	bite	v	03b.04	1403	BITE
Hale-1973-1798-402	Animals-105	sniff	v	03b.05	375	SNIFF
Hale-1973-1798-403	Animals-106	gnaw	v	03b.06	2706	GNAW
Hale-1973-1798-404	Animals-107	lick	v	03b.07	319	LICK
Hale-1973-1798-405	Animals-108	grit (teeth)	v	03b.08		
Hale-1973-1798-406	Animals-109	fly	v	03b.09	1441	FLY (MOVE THROUGH AIR)
Hale-1973-1798-407	Animals-110	alight	v	03b.10		
Hale-1973-1798-408	Animals-111	perch	v	03b.11	3682	PERCH (OF BIRD)
Hale-1973-1798-409	Animals-112	peck	v	03b.12	3684	PECK
Hale-1973-1798-410	Animals-113	chirp	v	03b.13		
Hale-1973-1798-411	Animals-114	lay egg	v	03b.14	2464	LAY EGGS
Hale-1973-1798-412	Animals-115	cackle	v	03b.15	3683	CACKLE
Hale-1973-1798-413	Animals-116	brood	v	03b.16	2075	BROOD (VERB)
Hale-1973-1798-414	Animals-117	hatch	v	03b.17	3116	HATCH (OUT)
Hale-1973-1798-415	Animals-118	bite (snake)	v	03b.18	1403	BITE
Hale-1973-1798-416	Animals-119	hiss	v	03b.19	3685	HISS
Hale-1973-1798-417	Animals-120	sting (insects)	v	03b.20	571	STING
Hale-1973-1798-418	Animals-121	crow (cock)	v	03b.21	2074	CROW (VERB)
Hale-1973-1798-419	Animals-122	hum (insects)	v	03b.22		
Hale-1973-1798-420	Animals-123	drive away	v	03b.23	30	DISPEL
Hale-1973-1798-421	Animals-124	run after	v	03b.24		
Hale-1973-1798-422	Animals-125	snatch away	v	03b.25		
Hale-1973-1798-423	Animals-126	hunt	v	03b.26	1435	HUNT
Hale-1973-1798-424	Animals-127	aim at	v	03b.27		
Hale-1973-1798-425	Animals-128	shoot	v	03b.28	1172	SHOOT
Hale-1973-1798-426	Animals-129	miss	v	03b.29	161	MISS (A TARGET)
Hale-1973-1798-427	Animals-130	catch (trap)	v	03b.30	1170	TRAP (CATCH)
Hale-1973-1798-428	Animals-131	skin	v	03b.31	291	PULL OFF (SKIN)
Hale-1973-1798-429	Animals-132	singe	v	03b.32	3698	SINGE
Hale-1973-1798-430	Animals-133	graze	v	03b.33	3058	GRAZE
Hale-1973-1798-431	Animals-134	drive	v	03b.34	2868	DRIVE (CATTLE)
Hale-1973-1798-432	Animals-135	lead	v	03b.35	43	LEAD (GUIDE)
Hale-1973-1798-433	Animals-136	tether	v	03b.36	2891	TIE UP (TETHER)
Hale-1973-1798-434	Animals-137	get loose	v	03b.37	2506	LOOSE
Hale-1973-1798-435	Animals-138	go astray	v	03b.38		
Hale-1973-1798-436	Animals-139	wallow	v	03b.39		
Hale-1973-1798-437	Animals-140	ruminate	v	03b.40	3680	RUMINATE
Hale-1973-1798-438	Animals-141	milk a cow	v	03b.41	93	DRAW MILK
Hale-1973-1798-439	Animals-142	fight (animals)	v	03b.42	1423	FIGHT
Hale-1973-1798-440	Animals-143	bellow (bull)	v	03b.43		
Hale-1973-1798-441	Animals-144	ride	v	03b.44	367	RIDE
Hale-1973-1798-442	Animals-145	neigh	v	03b.45		
Hale-1973-1798-443	Animals-146	give birth	v	03b.46	1195	GIVE BIRTH
Hale-1973-1798-444	Animals-147	castrate goats	v	03b.47		
Hale-1973-1798-445	Animals-148	castrate bulls	v	03b.48		
Hale-1973-1798-446	Animals-149	shear sheep	v	03b.49	1532	SHEAR
Hale-1973-1798-447	Animals-150	pen up	v	03b.50		
Hale-1973-1798-448	Plants-1	plant	n	04a.01	653	PLANT (VEGETATION)
Hale-1973-1798-449	Plants-2	stalk	n	04a.02	2628	PLANT STEM
Hale-1973-1798-450	Plants-3	shrub	n	04a.03	751	SHRUB
Hale-1973-1798-451	Plants-4	vine	n	04a.04	343	VINE
Hale-1973-1798-452	Plants-5	cactus	n	04a.05	2595	CACTUS
Hale-1973-1798-453	Plants-6	thorn	n	04a.06	124	THORN
Hale-1973-1798-454	Plants-7	wood	n	04a.07	1803	WOOD
Hale-1973-1798-455	Plants-8	sap	n	04a.08	345	SAP
Hale-1973-1798-456	Plants-9	branch	n	04a.09	1531	BRANCH
Hale-1973-1798-457	Plants-10	twig	n	04a.10		
Hale-1973-1798-458	Plants-11	stump	n	04a.11	241	TREE STUMP
Hale-1973-1798-459	Plants-12	sapling	n	04a.12		
Hale-1973-1798-460	Plants-13	flower	n	04a.13	239	FLOWER
Hale-1973-1798-461	Plants-14	pollen	n	04a.14		
Hale-1973-1798-462	Plants-15	perfume	n	04a.15		
Hale-1973-1798-463	Plants-16	fruit	n	04a.16	1507	FRUIT
Hale-1973-1798-464	Plants-17	guava	n	04a.17		
Hale-1973-1798-465	Plants-18	banana	n	04a.18	868	BANANA
Hale-1973-1798-466	Plants-19	tomato	n	04a.19	986	TOMATO
Hale-1973-1798-467	Plants-20	reed	n	04a.20	659	REED
Hale-1973-1798-468	Plants-21	weed	n	04a.21	3288	WEED
Hale-1973-1798-469	Plants-22	hay	n	04a.22	342	HAY
Hale-1973-1798-470	Plants-23	rice straw	n	04a.23		
Hale-1973-1798-471	Plants-24	wheat straw	n	04a.24		
Hale-1973-1798-472	Plants-25	fine chaff	n	04a.25		
Hale-1973-1798-473	Plants-26	corn	n	04a.26	506	MAIZE
Hale-1973-1798-474	Plants-27	corn ear	n	04a.27		
Hale-1973-1798-475	Plants-28	corn husk	n	04a.28	3686	CORN HUSK
Hale-1973-1798-476	Plants-29	unhusked rice	n	04a.29	2749	UNHUSKED RICE
Hale-1973-1798-477	Plants-30	paddy ear	n	04a.30		
Hale-1973-1798-478	Plants-31	coarse chaff	n	04a.31		
Hale-1973-1798-479	Plants-32	paddy plant	n	04a.32		
Hale-1973-1798-480	Plants-33	millet	n	04a.33	931	MILLET
Hale-1973-1798-481	Plants-34	barley	n	04a.34	932	BARLEY
Hale-1973-1798-482	Plants-35	wheat	n	04a.35	1077	WHEAT
Hale-1973-1798-483	Plants-36	nettle	n	04a.36	33	NETTLE
Hale-1973-1798-484	Plants-37	vegetable	n	04a.37	924	VEGETABLES
Hale-1973-1798-485	Plants-38	onion	n	04a.38	2366	ONION
Hale-1973-1798-486	Plants-39	garlic	n	04a.39	2368	GARLIC
Hale-1973-1798-487	Plants-40	ginger	n	04a.40	2500	GINGER
Hale-1973-1798-488	Plants-41	sweet potato	n	04a.41	159	SWEET POTATO
Hale-1973-1798-489	Plants-42	potato	n	04a.42	593	POTATO
Hale-1973-1798-490	Plants-43	raddish	n	04a.43	2365	RADISH
Hale-1973-1798-491	Plants-44	pumpkin	n	04a.44	864	PUMPKIN
Hale-1973-1798-492	Plants-45	gourd	n	04a.45	411	GOURD
Hale-1973-1798-493	Plants-46	mustard	n	04a.46	3181	MUSTARD
Hale-1973-1798-494	Plants-47	okra	n	04a.47	1737	OKRA
Hale-1973-1798-495	Plants-48	white bean	n	04a.48		
Hale-1973-1798-496	Plants-49	soya bean	n	04a.49	2028	SOYA BEAN
Hale-1973-1798-497	Plants-50	string bean	n	04a.50		
Hale-1973-1798-498	Plants-51	pea	n	04a.51	2025	PEA
Hale-1973-1798-499	Plants-52	chilli	n	04a.52	919	CHILI PEPPER
Hale-1973-1798-500	Plants-53	cucumber	n	04a.53	496	CUCUMBER
Hale-1973-1798-501	Plants-54	mushroom	n	04a.54	641	MUSHROOM
Hale-1973-1798-502	Plants-55	tobacco	n	04a.55	974	TOBACCO
Hale-1973-1798-503	Plants-56	betel	n	04a.56	177	BETEL PEPPER VINE
Hale-1973-1798-504	Plants-57	moss	n	04a.57	637	MOSS
Hale-1973-1798-505	Plants-58	grass	n	04a.58	606	GRASS
Hale-1973-1798-506	Plants-59	bamboo	n	04a.59	1927	BAMBOO
Hale-1973-1798-507	Plants-60	bamboo shoots	n	04a.60	2494	BAMBOO SHOOT
Hale-1973-1798-508	Plants-61	bamboo joint	n	04a.61		
Hale-1973-1798-509	Plants-62	seed bed	n	04a.62		
Hale-1973-1798-510	Plants-63	wet field	n	04a.63	140	PADDY FIELD
Hale-1973-1798-511	Plants-64	dry field	n	04a.64	2794	FIELD (UPLAND)
Hale-1973-1798-512	Plants-65	bear fruit	v	04b.01	3054	BEAR FRUIT
Hale-1973-1798-513	Plants-66	bloom	v	04b.02	2076	SPROUT (VERB)
Hale-1973-1798-514	Plants-67	small (flower)	v	04b.03		
Hale-1973-1798-515	Plants-68	ripen	v	04b.04	179	RIPEN
Hale-1973-1798-516	Plants-69	fall off	v	04b.05		
Hale-1973-1798-517	Plants-70	spoil	v	04b.06		
Hale-1973-1798-518	Plants-71	stink	v	04b.07	1587	SMELL (STINK)
Hale-1973-1798-519	Plants-72	sprout	v	04b.08	2076	SPROUT (VERB)
Hale-1973-1798-520	Plants-73	germinate	v	04b.09		
Hale-1973-1798-521	Plants-74	prick (thorn)	v	04b.10		
Hale-1973-1798-522	Plants-75	scratch (thorn)	v	04b.11		
Hale-1973-1798-523	Plants-76	wither	v	04b.12	2907	ROT
Hale-1973-1798-524	Plants-77	fall	v	04b.13	1280	FALL
Hale-1973-1798-525	Plants-78	fell	v	04b.13a	355	CUT DOWN
Hale-1973-1798-526	Plants-79	prune	v	04b.14		
Hale-1973-1798-527	Plants-80	plant	v	04b.15	1486	PLANT (SOMETHING)
Hale-1973-1798-528	Plants-81	uproot	v	04b.16		
Hale-1973-1798-529	Plants-82	cut bark off	v	04b.17		
Hale-1973-1798-530	Plants-83	pick	v	04b.18	2148	PICK
Hale-1973-1798-531	Plants-84	sow	v	04b.19	748	SOW SEEDS
Hale-1973-1798-532	Plants-85	plow	v	04b.20	1921	PLOUGH
Hale-1973-1798-533	Plants-86	dig	v	04b.21	1418	DIG
Hale-1973-1798-534	Plants-87	clear field (for first cultivation)	v	04b.22		
Hale-1973-1798-535	Plants-88	cultivate	v	04b.23	1541	CULTIVATE
Hale-1973-1798-536	Plants-89	irrigate	v	04b.24	3078	IRRIGATE
Hale-1973-1798-537	Plants-90	plough wet field	v	04b.25		
Hale-1973-1798-538	Plants-91	break clods	v	04b.26		
Hale-1973-1798-539	Plants-92	weed	v	04b.27	3548	PULL UP WEEDS
Hale-1973-1798-540	Plants-93	break wet clods	v	04b.28		
Hale-1973-1798-541	Plants-94	hire (farm laborer)	v	04b.29	856	HIRE
Hale-1973-1798-542	Plants-95	harvest	v	04b.30	1827	HARVEST CROPS
Hale-1973-1798-543	Plants-96	stack up	v	04b.31		
Hale-1973-1798-544	Plants-97	ripen (artificially in hot bed)	v	04b.32		
Hale-1973-1798-545	Plants-98	thresh (rice and wheat)	v	04b.33	285	THRESH
Hale-1973-1798-546	Plants-99	thresh (millet, etc.)	v	04b.34	285	THRESH
Hale-1973-1798-547	Plants-100	winnow	v	04b.35	2462	WINNOWING
Hale-1973-1798-548	Plants-101	sort (separate kinds)	v	04b.36		
Hale-1973-1798-549	Plants-102	spread	v	04b.37	38	SPREAD OUT
Hale-1973-1798-550	Plants-103	plow (after putting manure)	v	04b.38		
Hale-1973-1798-551	Plants-104	clean field	v	04b.39		
Hale-1973-1798-552	Plants-105	thin out	v	04b.40		
Hale-1973-1798-553	Plants-106	become fruitless	v	04b.41		
Hale-1973-1798-554	Plants-107	shoot up	v	04b.42		
Hale-1973-1798-555	Time_Weather_Geography-1	world	n	05a.01	965	WORLD
Hale-1973-1798-556	Time_Weather_Geography-2	sky	n	05a.02	1732	SKY
Hale-1973-1798-557	Time_Weather_Geography-3	east	n	05a.03	1877	EAST
Hale-1973-1798-558	Time_Weather_Geography-4	west	n	05a.04	1817	WEST
Hale-1973-1798-559	Time_Weather_Geography-5	north	n	05a.05	1598	NORTH
Hale-1973-1798-560	Time_Weather_Geography-6	south	n	05a.06	1595	SOUTH
Hale-1973-1798-561	Time_Weather_Geography-7	day	n	05a.07	1225	DAY (NOT NIGHT)
Hale-1973-1798-562	Time_Weather_Geography-8	dawn	n	05a.08	729	DAWN
Hale-1973-1798-563	Time_Weather_Geography-9	morning	n	05a.09	1339	MORNING
Hale-1973-1798-564	Time_Weather_Geography-10	afternoon	n	05a.10	1807	AFTERNOON
Hale-1973-1798-565	Time_Weather_Geography-11	twilight	n	05a.11		
Hale-1973-1798-566	Time_Weather_Geography-12	evening	n	05a.12	1629	EVENING
Hale-1973-1798-567	Time_Weather_Geography-13	week	n	05a.13	1469	WEEK
Hale-1973-1798-568	Time_Weather_Geography-14	month	n	05a.14	1370	MONTH
Hale-1973-1798-569	Time_Weather_Geography-15	full moon	n	05a.15	3690	FULL MOON
Hale-1973-1798-570	Time_Weather_Geography-16	half moon	n	05a.16		
Hale-1973-1798-571	Time_Weather_Geography-17	new moon	n	05a.17	3691	NEW MOON
Hale-1973-1798-572	Time_Weather_Geography-18	waning moon	n	05a.18	3817	WANING MOON
Hale-1973-1798-573	Time_Weather_Geography-19	waxing moon	n	05a.19	3816	WAXING MOON
Hale-1973-1798-574	Time_Weather_Geography-20	year	n	05a.20	1226	YEAR
Hale-1973-1798-575	Time_Weather_Geography-21	dry season	n	05a.21	452	DRY SEASON
Hale-1973-1798-576	Time_Weather_Geography-22	wet season	n	05a.22	453	RAINY SEASON
Hale-1973-1798-577	Time_Weather_Geography-23	today	n	05a.23	1283	TODAY
Hale-1973-1798-578	Time_Weather_Geography-24	last night	n	05a.24		
Hale-1973-1798-579	Time_Weather_Geography-25	yesterday	n	05a.25	1174	YESTERDAY
Hale-1973-1798-580	Time_Weather_Geography-26	day before (yesterday)	n	05a.26	1180	DAY BEFORE YESTERDAY
Hale-1973-1798-581	Time_Weather_Geography-27	tonight	n	05a.27		
Hale-1973-1798-582	Time_Weather_Geography-28	tomorrow	n	05a.28	1329	TOMORROW
Hale-1973-1798-583	Time_Weather_Geography-29	day after (tomorrow)	n	05a.29	1179	DAY AFTER TOMORROW
Hale-1973-1798-584	Time_Weather_Geography-30	two days after (tomorrow)	n	05a.30		
Hale-1973-1798-585	Time_Weather_Geography-31	this year	n	05a.31	513	THIS YEAR
Hale-1973-1798-586	Time_Weather_Geography-32	last year	n	05a.32	514	LAST YEAR
Hale-1973-1798-587	Time_Weather_Geography-33	year before last	n	05a.33	2331	YEAR BEFORE LAST YEAR
Hale-1973-1798-588	Time_Weather_Geography-34	next year	n	05a.34	515	NEXT YEAR
Hale-1973-1798-589	Time_Weather_Geography-35	year after next	n	05a.35	2330	YEAR AFTER NEXT YEAR
Hale-1973-1798-590	Time_Weather_Geography-36	dew	n	05a.36	1977	DEW
Hale-1973-1798-591	Time_Weather_Geography-37	storm	n	05a.37	858	STORM
Hale-1973-1798-592	Time_Weather_Geography-38	hail	n	05a.38	609	HAIL
Hale-1973-1798-593	Time_Weather_Geography-39	frost	n	05a.39	2034	FROST
Hale-1973-1798-594	Time_Weather_Geography-40	fog	n	05a.40	249	FOG
Hale-1973-1798-595	Time_Weather_Geography-41	haze	n	05a.41		
Hale-1973-1798-596	Time_Weather_Geography-42	ice	n	05a.42	617	ICE
Hale-1973-1798-597	Time_Weather_Geography-43	snow	n	05a.43	784	SNOW
Hale-1973-1798-598	Time_Weather_Geography-44	thunder	n	05a.44	1150	THUNDER
Hale-1973-1798-599	Time_Weather_Geography-45	lightning	n	05a.45	1654	LIGHTNING
Hale-1973-1798-600	Time_Weather_Geography-46	breeze	n	05a.46		
Hale-1973-1798-601	Time_Weather_Geography-47	wind	n	05a.47	960	WIND
Hale-1973-1798-602	Time_Weather_Geography-48	whirlwind	n	05a.48	3740	WHIRLWIND
Hale-1973-1798-603	Time_Weather_Geography-49	earthquake	n	05a.49	6	EARTHQUAKE
Hale-1973-1798-604	Time_Weather_Geography-50	peak	n	05a.50	2205	PEAK
Hale-1973-1798-605	Time_Weather_Geography-51	range	n	05a.51		
Hale-1973-1798-606	Time_Weather_Geography-52	cave	n	05a.52	1155	CAVE
Hale-1973-1798-607	Time_Weather_Geography-53	slope	n	05a.53	3076	SLOPE
Hale-1973-1798-608	Time_Weather_Geography-54	cliff	n	05a.54	992	CLIFF
Hale-1973-1798-609	Time_Weather_Geography-55	rock	n	05a.55	668	ROCK
Hale-1973-1798-610	Time_Weather_Geography-56	hill	n	05a.56	614	HILL
Hale-1973-1798-611	Time_Weather_Geography-57	echo	n	05a.57	2816	ECHO
Hale-1973-1798-612	Time_Weather_Geography-58	level ground	n	05a.58		
Hale-1973-1798-613	Time_Weather_Geography-59	valley	n	05a.59	921	VALLEY
Hale-1973-1798-614	Time_Weather_Geography-60	saddle	n	05a.60		
Hale-1973-1798-615	Time_Weather_Geography-61	gulley	n	05a.61		
Hale-1973-1798-616	Time_Weather_Geography-62	hole	n	05a.62	1667	HOLE
Hale-1973-1798-617	Time_Weather_Geography-63	spring	n	05a.63	849	SPRING (OF WATER)
Hale-1973-1798-618	Time_Weather_Geography-64	well	n	05a.64	954	WELL
Hale-1973-1798-619	Time_Weather_Geography-65	pool	n	05a.65		
Hale-1973-1798-620	Time_Weather_Geography-66	waterfall	n	05a.66	943	WATERFALL
Hale-1973-1798-621	Time_Weather_Geography-67	lake	n	05a.67	624	LAKE
Hale-1973-1798-622	Time_Weather_Geography-68	pond	n	05a.68	2035	POND
Hale-1973-1798-623	Time_Weather_Geography-69	stream	n	05a.69	947	STREAM
Hale-1973-1798-624	Time_Weather_Geography-70	river	n	05a.70	666	RIVER
Hale-1973-1798-625	Time_Weather_Geography-71	bank	n	05a.71	3463	RIVERBANK
Hale-1973-1798-626	Time_Weather_Geography-72	ford	n	05a.72	2818	FORD (CROSSING)
Hale-1973-1798-627	Time_Weather_Geography-73	bridge	n	05a.73	1011	BRIDGE
Hale-1973-1798-628	Time_Weather_Geography-74	whirlpool	n	05a.74	1982	WHIRLPOOL
Hale-1973-1798-629	Time_Weather_Geography-75	rainbow	n	05a.75	1733	RAINBOW
Hale-1973-1798-630	Time_Weather_Geography-76	be late	v	05b.01	425	BE LATE
Hale-1973-1798-631	Time_Weather_Geography-77	potter about	v	05b.02		
Hale-1973-1798-632	Time_Weather_Geography-78	delay	v	05b.03		
Hale-1973-1798-633	Time_Weather_Geography-79	be early	v	05b.04	672	EARLY
Hale-1973-1798-634	Time_Weather_Geography-80	last (duration)	v	05b.05	1186	LAST (ENDURE)
Hale-1973-1798-635	Time_Weather_Geography-81	pass (time)	v	05b.06	1951	PASS
Hale-1973-1798-636	Time_Weather_Geography-82	rise (sun)	v	05b.07	568	RISE (MOVE UPWARDS)
Hale-1973-1798-637	Time_Weather_Geography-83	shine (sun)	v	05b.08	708	SHINE
Hale-1973-1798-638	Time_Weather_Geography-84	twinkle (stars)	v	05b.09	2889	TWINKLE
Hale-1973-1798-639	Time_Weather_Geography-85	set (sun)	v	05b.10	160	SET (HEAVENLY BODIES)
Hale-1973-1798-640	Time_Weather_Geography-86	appear	v	05b.11	1076	EMERGE (APPEAR)
Hale-1973-1798-641	Time_Weather_Geography-87	rain	v	05b.12	1253	RAIN (RAINING)
Hale-1973-1798-642	Time_Weather_Geography-88	snow	v	05b.13	1255	SNOWING
Hale-1973-1798-643	Time_Weather_Geography-89	hail	v	05b.14	104	HAILING
Hale-1973-1798-644	Time_Weather_Geography-90	blow	v	05b.15	175	BLOW (OF WIND)
Hale-1973-1798-645	Time_Weather_Geography-91	thunder	v	05b.16	2378	THUNDER (VERB)
Hale-1973-1798-646	Time_Weather_Geography-92	flash (lightning)	v	05b.17	2377	FLASH (VERB)
Hale-1973-1798-647	Time_Weather_Geography-93	strike	v	05b.18	353	STRIKE
Hale-1973-1798-648	Time_Weather_Geography-94	flow	v	05b.19	2003	FLOW
Hale-1973-1798-649	Time_Weather_Geography-95	drip	v	05b.20	808	DRIP (FALL IN GLOBULES)
Hale-1973-1798-650	Time_Weather_Geography-96	splash	v	05b.21	365	SPLASH
Hale-1973-1798-651	Time_Weather_Geography-97	freeze	v	05b.22	1431	FREEZE
Hale-1973-1798-652	Time_Weather_Geography-98	flood (big damage)	v	05b.23		
Hale-1973-1798-653	Time_Weather_Geography-99	flood (small damage)	v	05b.24		
Hale-1973-1798-654	Time_Weather_Geography-100	float	v	05b.25	1574	FLOAT
Hale-1973-1798-655	Time_Weather_Geography-101	sink	v	05b.26	1088	SINK (DESCEND)
Hale-1973-1798-656	Time_Weather_Geography-102	drown	v	05b.27	1904	DROWN
Hale-1973-1798-657	Time_Weather_Geography-103	slide (earth slide)	v	05b.28		
Hale-1973-1798-658	Time_Weather_Geography-104	echo	v	05b.29		
Hale-1973-1798-659	House_and_Home-1	road	n	06a.01	2457	PATH OR ROAD
Hale-1973-1798-660	House_and_Home-2	village	n	06a.02	930	VILLAGE
Hale-1973-1798-661	House_and_Home-3	town	n	06a.03	1391	TOWN
Hale-1973-1798-662	House_and_Home-4	place	n	06a.04	723	PLACE (POSITION)
Hale-1973-1798-663	House_and_Home-5	corner	n	06a.05	192	CORNER
Hale-1973-1798-664	House_and_Home-6	house	n	06a.06	1252	HOUSE
Hale-1973-1798-665	House_and_Home-7	granary	n	06a.07	3657	GRANARY
Hale-1973-1798-666	House_and_Home-8	vegetable patch	n	06a.08		
Hale-1973-1798-667	House_and_Home-9	cow shed	n	06a.09	851	STABLE
Hale-1973-1798-668	House_and_Home-10	hog house	n	06a.10		
Hale-1973-1798-669	House_and_Home-11	chicken house	n	06a.11		
Hale-1973-1798-670	House_and_Home-12	cage	n	06a.12		
Hale-1973-1798-671	House_and_Home-13	wall	n	06a.13	933	WALL (OF HOUSE)
Hale-1973-1798-672	House_and_Home-14	mud	n	06a.14	640	MUD
Hale-1973-1798-673	House_and_Home-15	lime	n	06a.15	2540	LIME (MATERIAL)
Hale-1973-1798-674	House_and_Home-16	roof	n	06a.16	769	ROOF
Hale-1973-1798-675	House_and_Home-17	thatch	n	06a.17	279	THATCH
Hale-1973-1798-676	House_and_Home-18	beam	n	06a.18	1132	BEAM
Hale-1973-1798-677	House_and_Home-19	rafter	n	06a.19	829	RAFTER
Hale-1973-1798-678	House_and_Home-20	cane, rattan	n	06a.20	2497	RATTAN
Hale-1973-1798-679	House_and_Home-21	post	n	06a.21	281	POST
Hale-1973-1798-680	House_and_Home-22	bamboo ties (strips for building)	n	06a.22		
Hale-1973-1798-681	House_and_Home-23	scaffold	n	06a.23		
Hale-1973-1798-682	House_and_Home-24	ladder	n	06a.24	1464	LADDER
Hale-1973-1798-683	House_and_Home-25	veranda	n	06a.25		
Hale-1973-1798-684	House_and_Home-26	doorway	n	06a.26		
Hale-1973-1798-685	House_and_Home-27	door	n	06a.27	1567	DOOR
Hale-1973-1798-686	House_and_Home-28	lock	n	06a.28	1596	LOCK
Hale-1973-1798-687	House_and_Home-29	window	n	06a.29	1375	WINDOW
Hale-1973-1798-688	House_and_Home-30	window shutter	n	06a.30		
Hale-1973-1798-689	House_and_Home-31	floor	n	06a.31	1632	FLOOR
Hale-1973-1798-690	House_and_Home-32	fence	n	06a.32	1690	FENCE
Hale-1973-1798-691	House_and_Home-33	bedstead	n	06a.33		
Hale-1973-1798-692	House_and_Home-34	sleeping mat	n	06a.34	105	MATTRESS
Hale-1973-1798-693	House_and_Home-35	covering	n	06a.35		
Hale-1973-1798-694	House_and_Home-36	pillow	n	06a.36	1044	PILLOW
Hale-1973-1798-695	House_and_Home-37	mat	n	06a.37	195	MAT
Hale-1973-1798-696	House_and_Home-38	cradle	n	06a.38	2946	CRADLE
Hale-1973-1798-697	House_and_Home-39	bench	n	06a.39	2584	BENCH
Hale-1973-1798-698	House_and_Home-40	loft	n	06a.40		
Hale-1973-1798-699	House_and_Home-41	cooking place	n	06a.41		
Hale-1973-1798-700	House_and_Home-42	charcoal	n	06a.42	1188	CHARCOAL
Hale-1973-1798-701	House_and_Home-43	soot	n	06a.43	830	SOOT
Hale-1973-1798-702	House_and_Home-44	grinder	n	06a.44		
Hale-1973-1798-703	House_and_Home-45	griddle	n	06a.45		
Hale-1973-1798-704	House_and_Home-46	mortar	n	06a.46	224	MORTAR
Hale-1973-1798-705	House_and_Home-47	pestle	n	06a.47	225	PESTLE
Hale-1973-1798-706	House_and_Home-48	flame	n	06a.48	889	FLAME
Hale-1973-1798-707	House_and_Home-49	sparks	n	06a.49	518	SPARK
Hale-1973-1798-708	House_and_Home-50	steam	n	06a.50	1193	STEAM
Hale-1973-1798-709	House_and_Home-51	broom	n	06a.51	245	BROOM
Hale-1973-1798-710	House_and_Home-52	sweepings	n	06a.52		
Hale-1973-1798-711	House_and_Home-53	bellows	n	06a.53	3658	BELLOWS
Hale-1973-1798-712	House_and_Home-54	fire tongs	n	06a.54	272	TONGS
Hale-1973-1798-713	House_and_Home-55	kindling	n	06a.55		
Hale-1973-1798-714	House_and_Home-56	frying pan	n	06a.56	31	PAN
Hale-1973-1798-715	House_and_Home-57	pot	n	06a.57	1462	POT
