ID	NUMBER	ITALIAN	ENGLISH	CONCEPTICON_ID	CONCEPTICON_GLOSS	WORD_LENGTH	POS	ACCURACY_LD_MEAN	LD_RT_MEAN	ACCURACY_NAMING_MEAN	NAMING_RT_MEAN	LD_RT_ZSCORE	NAMING_RT_ZSCORE	AUDITORY_MEAN	GUSTATORY_MEAN	HAPTIC_MEAN	OLFACTORY_MEAN	VISUAL_MEAN	PERCEPTUAL_DOMINANT	PERCEPTUAL_EXCLUSIVITY	PERCEPTUAL_STRENGTH_MAX	PERCEPTUAL_STRENGTH_MIN	PERCEPTUAL_STRENGTH_MEAN	VECTOR_MAGNITUDE
Vergallito-2020-1121-868	868	romantico	romantic			9	a	1	572.5333333	1	517.56	-0.4008121272	-0.1951034016	3.65	0.88	1.6	1.18	4.23	v	29.02946274	4.23	0.88	2.308	5.995181398
Vergallito-2020-1121-869	869	rosa	rose	3446	PINK	4	a	1	599.9	1	471.6551724	-0.3166209681	-0.6606153555	0.32	0.37	1.54	1.68	4.88	v	51.87713311	4.88	0.32	1.758	5.408114274
Vergallito-2020-1121-870	870	rosso	red	156	RED	5	a	0.9666666667	535.9310345	1	453.25	-0.6188539851	-0.8010725155	0.32	0.51	0.56	0.42	4.91	v	68.30357143	4.91	0.32	1.344	4.996058446
Vergallito-2020-1121-871	871	rotto	broken	588	BROKEN	5	a	0.9333333333	592.5	1	474.4814815	-0.1300729591	-0.6097470251	2.91	0.12	4	0.25	4.72	v	38.33333333	4.72	0.12	2.4	6.8427626
Vergallito-2020-1121-872	872	rovente	scorching			7	a	0.9	638.2592593	1	522.9259259	0.1406128723	-0.2200203677	1.14	1.07	4.91	0.79	2.91	h	38.07763401	4.91	0.79	2.164	5.970326624
Vergallito-2020-1121-873	873	rumoroso	noisy	3883	NOISY	8	a	0.9333333333	604.5714286	1	571.8846154	-0.1190810614	0.05225243261	5	0.07	0.23	0.12	1.49	a	71.34587554	5	0.07	1.382	5.224203289
Vergallito-2020-1121-874	874	ruvido	rough	1923	ROUGH	6	a	0.8666666667	609.9230769	1	507.6363636	0.04946514075	-0.2284377072	0.7	0.47	4.98	0.05	3.16	h	52.67094017	4.98	0.05	1.872	5.958137293
Vergallito-2020-1121-875	875	saggio	wise	698	WISE	6	a	1	591.6	1	502.5	-0.3351662163	-0.5759056403	3.93	0.09	0.35	0.12	3.04	a	50.99601594	3.93	0.09	1.506	4.983121512
Vergallito-2020-1121-876	876	salice	willow	818	WILLOW	6	n	0.9	669.4444444	1	592.1071429	0.2403097462	0.2605666123	0.86	0.23	3.14	1.65	4.68	v	42.14015152	4.68	0.23	2.112	5.939444418
Vergallito-2020-1121-877	877	salutare	greet	3552	GREET	8	v	1	637.8333333	1	541.8888889	0.04948781931	-0.2005375468	3.32	0.88	1.91	0.51	4.39	v	35.24069028	4.39	0.51	2.202	5.914144063
Vergallito-2020-1121-878	878	salute	health			6	n	0.9666666667	562.3103448	1	489.962963	-0.5025474714	-0.4574076269	1.65	0.58	1.04	0.86	3.54	v	38.59191656	3.54	0.58	1.534	4.172732917
Vergallito-2020-1121-879	879	saluto	salute			6	n	0.9666666667	551.5517241	1	505.5555556	-0.6421923535	-0.2255015027	4.61	0.05	2.4	0.09	4.39	a	39.51473137	4.61	0.05	2.308	6.804028219
Vergallito-2020-1121-880	880	salvare	save			7	v	1	571.7	1	513.3928571	-0.3924130724	-0.3272850696	2.11	0	1.28	0.12	3.54	v	50.21276596	3.54	0	1.41	4.317001274
Vergallito-2020-1121-881	881	salvataggio	rescue	2008	RESCUE	11	n	0.9666666667	685.2758621	1	609.6333333	0.4116966185	0.3773924925	2.82	0.23	2.05	0.21	4.29	v	42.5	4.29	0.21	1.92	5.536786071
Vergallito-2020-1121-882	882	salvatore	savior			9	n	0.9666666667	559.2758621	1	529.7	-0.4853235322	-0.05087064325	2.46	0.21	1.25	0.23	3.29	v	41.39784946	3.29	0.21	1.488	4.305252606
Vergallito-2020-1121-883	883	sanguinoso	bloody			10	a	1	675.4666667	0.9642857143	564.8928571	0.2685065354	0.1260000235	1.4	1.18	2.12	1.63	4.68	v	31.78928247	4.68	1.18	2.202	5.692635593
Vergallito-2020-1121-884	884	santo	saint			5	a	0.8666666667	591.2307692	1	525.0384615	-0.2886779344	-0.2029689045	1.77	0.12	0.42	0.35	2.39	v	44.95049505	2.39	0.12	1.01	3.026268329
Vergallito-2020-1121-885	885	sbalordito	awed			10	a	0.9	690.1851852	1	668.5	0.5622471604	0.9966319587	3.39	0.51	0.67	0.49	4.11	v	39.47655398	4.11	0.49	1.834	5.416022526
Vergallito-2020-1121-886	886	scala	stairs	34	STAIRS	5	n	0.9666666667	600.6896552	1	516.6296296	-0.1313977379	-0.3400980145	1.26	0.02	3.58	0.11	4.58	v	47.7486911	4.58	0.02	1.91	5.949193223
Vergallito-2020-1121-887	887	scandalo	scandal			8	n	0.9333333333	571.8571429	1	512.7142857	-0.3521199737	-0.1495841958	3.54	0.26	0.51	0.39	3.42	a	40.39408867	3.54	0.26	1.624	4.970694117
Vergallito-2020-1121-888	888	scarafaggio	roach			11	n	1	689.3	1	555.0714286	0.4381656656	0.1239982158	1.37	0.42	2.93	0.46	4.86	v	44.22310757	4.86	0.42	2.008	5.871064639
Vergallito-2020-1121-889	889	scarpa	shoe	1381	SHOE	6	n	0.9333333333	619.7857143	1	610.6896552	-0.1674403832	0.5800846407	1.51	0.07	4.32	1.98	4.77	v	37.1541502	4.77	0.07	2.53	6.900775319
Vergallito-2020-1121-890	890	scettico	skeptical			8	a	0.9333333333	703.1071429	1	542.137931	0.4475510277	-0.1341455629	3.32	0.05	0.29	0.05	3	a	48.73323398	3.32	0.05	1.342	4.484584708
Vergallito-2020-1121-891	891	scherzo	joke	3425	JOKE	7	n	1	569.8333333	1	577.4482759	-0.5349840952	0.03890960073	3.95	0.68	1.5	0.7	3.98	v	30.52728955	3.98	0.68	2.162	5.886025824
Vergallito-2020-1121-892	892	schiacciato	crushed			11	a	0.9666666667	766.2068966	1	623	0.6764969138	0.5773436557	1.89	0.38	3.86	0.23	4.51	v	39.37442502	4.51	0.23	2.174	6.245726539
Vergallito-2020-1121-893	893	schiaffo	slap	3160	SLAP	8	n	1	587.9333333	1	522.5	-0.1944221202	-0.3374214845	3.54	0.07	4.44	0	4.42	h	35.60545309	4.44	0	2.494	7.196283763
Vergallito-2020-1121-894	894	schiavo	slave	812	SLAVE	7	a	0.9333333333	561.3214286	1	575.9285714	-0.4220770099	0.2471080396	2.81	0	1.23	0.26	4.19	v	49.35217903	4.19	0	1.698	5.19929803
Vergallito-2020-1121-895	895	schiuma	foam	1768	FOAM	7	n	1	584	1	578.5833333	-0.2519024335	0.2787668451	1.11	0.91	4.19	1.19	4.65	v	31.0373444	4.65	0.91	2.41	6.531071888
Vergallito-2020-1121-896	896	schivo	shy			6	a	0.9	762.037037	1	564	0.586395555	-0.003019460718	2.28	0.13	0.61	0.07	3.54	v	52.33785822	3.54	0.07	1.326	4.257217401
Vergallito-2020-1121-897	897	sciarpa	scarf			7	n	0.9	700.8148148	1	526.2413793	0.2486774851	-0.1809939724	0.47	0.16	4.65	1.14	4.7	v	40.82733813	4.7	0.16	2.224	6.727451226
Vergallito-2020-1121-898	898	scimmia	monkey	1350	MONKEY	7	n	1	593.4666667	1	503.6206897	-0.2763891114	-0.3982106943	4.32	0.18	3.42	2.33	4.86	v	30.97286565	4.86	0.18	3.022	7.709714651
Vergallito-2020-1121-899	899	sciocchezza	nonsense			11	n	0.9333333333	652.6071429	1	592.862069	0.1839112837	0.3485641864	3.74	0.33	0.55	0.19	2.86	a	46.28422425	3.74	0.19	1.534	4.755491562
Vergallito-2020-1121-900	900	sciocco	silly			7	a	1	603.6	1	521.2142857	-0.1636554486	-0.2978009459	3.63	0.16	0.4	0.18	3.49	a	44.1475827	3.63	0.16	1.572	5.057173123
Vergallito-2020-1121-901	901	scodella	bowl	1530	BOWL	8	n	0.9666666667	687.3103448	1	561.7307692	0.3372665507	0.1312238514	1.2	0.21	4.36	0.34	4.75	v	41.80478821	4.75	0.21	2.172	6.570525093
Vergallito-2020-1121-902	902	scolapasta	colander			10	n	0.8666666667	824.1153846	1	656.0689655	1.133177901	0.6785410581	0.98	0.07	4.42	0.28	4.79	v	44.78178368	4.79	0.07	2.108	6.597287321
Vergallito-2020-1121-903	903	scolorina	ink_remover			9	n	0.5	878.2666667	1	655.6	1.422924031	0.6594867707	0.93	0.19	2.94	2.67	4.43	v	37.99283154	4.43	0.19	2.232	6.02481535
Vergallito-2020-1121-904	904	sconfitto	defeated	3535	BE DEFEATED	9	a	1	624.2666667	1	516.0357143	0.0240420678	-0.1861767265	2.96	0.14	0.39	0.21	3.79	v	48.73164219	3.79	0.14	1.498	4.831304172
Vergallito-2020-1121-905	905	scooter	scooter			7	n	0.8333333333	655.56	1	583.48	0.2254230522	0.2001129728	4.25	0.04	3.86	1.74	4.75	v	32.17213115	4.75	0.04	2.928	7.652045478
Vergallito-2020-1121-906	906	scoraggiato	discouraged			11	a	0.9666666667	725.862069	1	605.3214286	0.5962545098	0.3695192008	3.32	0.12	0.36	0.14	3.54	v	45.72192513	3.54	0.12	1.496	4.870071868
Vergallito-2020-1121-907	907	scorbuto	scurvy			8	n	0.7666666667	811	0.9642857143	596.44	0.9393601908	0.4506830614	1.36	0.34	1.04	0.34	3.13	v	44.92753623	3.13	0.34	1.242	3.599902776
Vergallito-2020-1121-908	908	scorie	waste	79	WASTE	6	n	0.6333333333	789.8421053	1	577.6	0.9167642957	0.09416351559	0.85	0.37	1.65	2.07	3.51	v	37.15976331	3.51	0.37	1.69	4.492983419
Vergallito-2020-1121-909	909	scorpione	scorpion	1538	SCORPION	9	n	1	605.5	1	524.2962963	-0.1831707915	-0.2526344656	0.79	0.37	3.09	0.11	4.68	v	50.55309735	4.68	0.11	1.808	5.67658348
Vergallito-2020-1121-910	910	scrittore	writer			9	n	1	596.2	1	608.6428571	-0.2601771667	0.5628473518	2.37	0.07	1.42	0.25	4.3	v	50.29726516	4.3	0.07	1.682	5.117685024
Vergallito-2020-1121-911	911	scrivania	desk			9	n	1	619.8666667	1	557.1428571	-0.006955739006	0.2221462838	0.77	0.04	4.28	0.32	4.77	v	46.46365422	4.77	0.04	2.036	6.462832196
Vergallito-2020-1121-912	912	sculacciata	spanking			11	n	0.9333333333	839.3571429	1	712.0666667	1.321424378	0.9757347626	3.54	0.02	4.35	0.09	4.35	h	35.06072874	4.35	0.02	2.47	7.098246262
Vergallito-2020-1121-913	913	scusa	excuse			5	n	0.9666666667	568.5517241	1	526.8148148	-0.4482517236	-0.1999698242	4.12	0.07	0.6	0.09	2.56	a	54.43548387	4.12	0.07	1.488	4.888864899
Vergallito-2020-1121-914	914	sdegnoso	disdainful			8	a	0.7666666667	834.7826087	1	641.2692308	1.242183753	0.4914868844	3.16	0.52	0.62	0.55	3.27	v	33.86699507	3.27	0.52	1.624	4.651429888
Vergallito-2020-1121-915	915	sedia	chair	1476	CHAIR	5	n	0.9333333333	574.9285714	1	485.6	-0.4464222358	-0.4162689001	1.37	0.05	4.42	0.3	4.7	v	42.89667897	4.7	0.05	2.168	6.602711564
Vergallito-2020-1121-916	916	sedile	seat	4088	SEAT	6	n	0.8333333333	610.44	1	501.5416667	-0.03034008515	-0.2250201702	0.39	0.04	4.14	0.56	4.68	v	47.29867482	4.68	0.04	1.962	6.28564237
Vergallito-2020-1121-917	917	seno	breast	1402	BREAST	4	n	0.9666666667	576.5517241	1	499.1538462	-0.3787061508	-0.3415413473	0.37	0.81	4.49	1.14	4.81	v	38.20998279	4.81	0.37	2.324	6.737121047
Vergallito-2020-1121-918	918	sentimento	sentiment			10	n	0.9666666667	685.9310345	1	562.6428571	0.3213642538	0.1683126437	2.42	0.89	1.42	0.88	2.46	v	19.57868649	2.46	0.88	1.614	3.935848066
Vergallito-2020-1121-919	919	sepoltura	burial			9	n	0.9666666667	689.7241379	1	595.92	0.4125723911	0.2517481064	1.61	0	1.18	0.84	4.44	v	55.01858736	4.44	0	1.614	4.940010121
Vergallito-2020-1121-920	920	serbatoio	tank			9	n	1	699.3	1	588.8928571	0.4862218117	0.370682179	0.96	0.02	2.89	1.65	4.51	v	44.76570289	4.51	0.02	2.006	5.686536732
Vergallito-2020-1121-921	921	sereno	untroubled			6	a	0.9666666667	661.1724138	1	531.3703704	0.1051025054	-0.1662320418	3.3	0.36	0.98	0.7	4.3	v	40.87136929	4.3	0.36	1.928	5.564171097
Vergallito-2020-1121-922	922	serio	serious			5	a	0.9	671.2222222	1	499.16	0.2748722583	-0.3204148189	3.4	0.32	0.75	0.51	3.77	v	39.42857143	3.77	0.32	1.75	5.167001064
Vergallito-2020-1121-923	923	serpente	snake	730	SNAKE	8	n	0.9666666667	623.3793103	1	543.12	-0.151055307	-0.144285126	2.51	0.47	3.39	0.33	4.77	v	38.70967742	4.77	0.33	2.294	6.393348106
Vergallito-2020-1121-924	924	sesso	sex	2562	SEX (GENDER)	5	n	0.9666666667	611.7241379	1	539.7142857	-0.1696787815	0.01098872607	3.89	2.13	4.32	2.68	4.72	v	14.59977452	4.72	2.13	3.548	8.233601885
Vergallito-2020-1121-925	925	seta	silk	1641	SILK	4	n	0.9333333333	611.2857143	1	518.6666667	-0.03173758551	-0.3292774855	0.82	0.11	4.68	0.67	4.3	h	43.19470699	4.68	0.11	2.116	6.444051521
Vergallito-2020-1121-926	926	sexy	sexy			4	a	1	594.1	1	548.3928571	-0.2393300445	0.04270193589	3.37	1.25	3.49	2.05	4.74	v	23.42281879	4.74	1.25	2.98	7.19510945
Vergallito-2020-1121-927	927	sfera	sphere			5	n	0.9333333333	686.8928571	1	543.7083333	0.3293291977	0.1024689887	0.37	0.09	4.7	0.04	4.77	v	47.44232698	4.77	0.04	1.994	6.707421263
Vergallito-2020-1121-928	928	sgabello	stool	2058	STOOL	8	n	0.9333333333	689.3928571	1	618.9230769	0.3978157479	0.684097208	0.86	0.04	4.44	0.18	4.77	v	45.96695821	4.77	0.04	2.058	6.575720493
Vergallito-2020-1121-929	929	sgradevole	nasty			10	a	0.9333333333	668.0357143	1	583.6296296	0.3099177633	0.392953143	3.79	4.14	3.23	4.11	4.16	v	4.786412764	4.16	3.23	3.886	8.725497121
Vergallito-2020-1121-930	930	sicuro	safe	3762	SAFE	6	a	1	543.8333333	1	500.75	-0.6532466305	-0.3356550118	2.44	0.6	1.89	0.72	3.72	v	33.2977588	3.72	0.6	1.874	4.923667332
Vergallito-2020-1121-931	931	sifilide	syphilis			8	n	0.6	908.3333333	1	712.0769231	1.538418359	1.240724277	0.54	0.11	1.02	0.5	2.36	v	49.66887417	2.36	0.11	0.906	2.67650892
Vergallito-2020-1121-932	932	silenzioso	quiet	1314	QUIET	10	a	0.9666666667	619.137931	1	543.7037037	-0.118046017	-0.04008538101	4.47	0	0.07	0	1.84	a	70.06269592	4.47	0	1.276	4.834397584
Vergallito-2020-1121-933	933	simpatico	nice			9	a	0.9666666667	578.8965517	1	554.6296296	-0.2534564359	0.06696208553	3.84	0.27	0.84	0.38	3.54	a	40.24802706	3.84	0.27	1.774	5.310376634
Vergallito-2020-1121-934	934	sleale	disloyal			6	a	0.5	861.1333333	1	675.4482759	1.314616333	0.7965679901	3.07	0.16	0.35	0.19	3.51	v	46.01648352	3.51	0.16	1.456	4.682862373
Vergallito-2020-1121-935	935	snob	snob			4	n	0.9	667.6666667	1	527.5384615	0.2750560371	-0.2342084672	3.6	0.44	0.53	0.56	4.05	v	39.32461874	4.05	0.44	1.836	5.490956201
Vergallito-2020-1121-936	936	socievole	social			9	a	1	609.2666667	1	593.25	-0.006855215589	0.214725183	3.81	0.18	1.25	0.21	3.82	v	39.26645092	3.82	0.18	1.854	5.545042831
Vergallito-2020-1121-937	937	soddisfatto	satisfied			11	a	1	669.1333333	1	547.8571429	0.2747105037	0.1146192936	3.21	1.14	1.02	0.68	3.67	v	30.76131687	3.67	0.68	1.944	5.155133364
Vergallito-2020-1121-938	938	soffocare	suffocate			9	v	1	626.2666667	1	635.7777778	0.06552562736	0.4860456596	2.34	0.38	2.38	0.64	3.46	v	33.47826087	3.46	0.38	1.84	4.864730208
Vergallito-2020-1121-939	939	sogno	dream	2374	DREAM	5	n	0.9666666667	550.7931034	1	472.0384615	-0.7242492512	-0.6157469647	2.04	0.81	0.95	0.82	2.6	v	24.79224377	2.6	0.81	1.444	3.626651348
Vergallito-2020-1121-940	940	sole	sun	1343	SUN	4	n	0.9333333333	552.9642857	1	459.4285714	-0.5156708249	-0.8706404639	0.28	0.09	1.14	0.21	4.96	v	72.90419162	4.96	0.09	1.336	5.102136807
Vergallito-2020-1121-941	941	soleggiato	sunlight	3276	SUNSHINE	10	a	0.8666666667	766.2307692	1	591.1333333	0.804238386	0.2535553035	0.21	0.09	1.34	0.25	4.82	v	70.49180328	4.82	0.09	1.342	5.014249695
Vergallito-2020-1121-942	942	solenne	solemn			7	a	0.8666666667	743.5384615	1	524.1724138	0.7008897431	-0.2065196392	3.42	0.28	0.49	0.74	3.72	v	39.76878613	3.72	0.28	1.73	5.138180612
Vergallito-2020-1121-943	943	solitario	lonely			9	a	0.9333333333	667.9285714	1	522.0344828	0.3203186311	-0.1087080204	1.63	0.05	0.42	0.04	4.02	v	64.61038961	4.02	0.04	1.232	4.358646579
Vergallito-2020-1121-944	944	solitudine	loneliness			10	n	0.9666666667	609.7586207	1	504.28	-0.02521154297	-0.3691466783	2.35	0.19	0.63	0.19	3.42	v	47.64011799	3.42	0.19	1.356	4.205710404
Vergallito-2020-1121-945	945	solo	alone	1964	ALONE	4	a	1	572.6	1	463.5384615	-0.3976890937	-0.682225137	2.33	0.25	1.19	0.09	4.14	v	50.625	4.14	0.09	1.6	4.904610076
Vergallito-2020-1121-946	946	sommesso	subdued			8	a	0.8666666667	748.1923077	1	560.4827586	0.7126417697	0.09671152221	3.34	0.23	0.49	0.3	2.64	a	44.42857143	3.34	0.23	1.4	4.302115759
Vergallito-2020-1121-947	947	sonaglio	rattle	300	RATTLE	8	n	0.9	724.4074074	1	584.08	0.6455283674	0.2604101494	4.7	0.05	3.02	0.16	4.07	a	38.75	4.7	0.05	2.4	6.914000289
Vergallito-2020-1121-948	948	sontuoso	lavish	222	LAVISH	8	a	0.7333333333	774.1818182	0.9642857143	630.5217391	0.8658054397	0.5877451959	1.8	0.86	1.73	0.54	4.41	v	41.43468951	4.41	0.54	1.868	5.168384661
Vergallito-2020-1121-949	949	sopraffatto	overwhelmed			11	a	0.9	820.2962963	1	597.7692308	1.12058265	0.3537417104	2.91	0.44	0.86	0.53	3.75	v	38.98704358	3.75	0.44	1.698	4.872853374
Vergallito-2020-1121-950	950	sorpresa	treat			8	n	1	613.2	1	523.3214286	-0.2453999931	-0.1555583569	3.93	1.37	1.56	1.09	4.25	v	25.90163934	4.25	1.09	2.44	6.245478364
Vergallito-2020-1121-951	951	sorpreso	surprised	1572	SURPRISED	8	a	1	624.3333333	1	549.5714286	-0.08108361146	0.04528539811	3.7	0.5	0.82	0.45	4.16	v	38.52544133	4.16	0.45	1.926	5.667495037
Vergallito-2020-1121-952	952	sorriso	grin			7	n	0.9333333333	559.6785714	1	519.88	-0.541947575	-0.2639672903	0.91	0.02	1.26	0.02	4.81	v	68.23361823	4.81	0.02	1.404	5.054957962
Vergallito-2020-1121-953	953	sospettoso	suspicious			10	a	0.9666666667	674.6551724	1	538.64	0.2523618446	0.0776325318	3.07	0.35	0.4	0.61	3.61	v	40.54726368	3.61	0.35	1.608	4.807452548
Vergallito-2020-1121-954	954	spaventato	scared	3033	SCARED	10	a	0.9666666667	630.5172414	1	569.5172414	0.03104299749	0.08338122318	3.98	0.02	0.8	0.3	4.29	v	45.47390841	4.29	0.02	1.878	5.913958065
Vergallito-2020-1121-955	955	spaventoso	fearful			10	a	1	570.0333333	1	561.3703704	-0.3185503101	0.1255250285	4.14	0.77	1.42	0.96	4.58	v	32.09772536	4.58	0.77	2.374	6.453440943
Vergallito-2020-1121-956	956	spazio	space	3006	SPACE (AVAILABLE)	6	n	0.9666666667	555.6551724	1	544.3214286	-0.5875147267	-0.1260733903	1.35	0.11	1.98	0.33	4.58	v	53.53293413	4.58	0.11	1.67	5.180762492
Vergallito-2020-1121-957	957	spazzatura	garbage	909	GARBAGE	10	n	1	622.4666667	1	561.7241379	0.009670215323	0.2903701337	0.52	0.27	2.63	4.36	4.71	v	35.54843875	4.71	0.27	2.498	6.960883565
Vergallito-2020-1121-958	958	specchio	mirror	1171	MIRROR	8	n	0.9666666667	616.2068966	1	537.8076923	-0.1005002034	-0.02620091358	0.58	0.02	3.37	0.11	4.84	v	54.03587444	4.84	0.02	1.784	5.927174706
Vergallito-2020-1121-959	959	spensierato	carefree			11	a	1	781.4333333	1	597.4285714	0.8948897099	0.3592907761	3.04	0.27	0.38	0.45	3.52	v	42.42819843	3.52	0.27	1.532	4.695934412
Vergallito-2020-1121-960	960	speranza	hope	1092	HOPE	8	n	0.9666666667	572.0344828	1	548.1428571	-0.4075896434	-0.1140823301	2.58	0.21	0.3	0.18	2.26	a	43.39963834	2.58	0.18	1.106	3.454055587
Vergallito-2020-1121-961	961	speranzoso	hopeful			10	a	0.9666666667	723.9310345	1	593.6551724	0.5018174307	0.2214164096	3.18	0.11	0.34	0.18	2.96	a	45.34711965	3.18	0.11	1.354	4.362808728
Vergallito-2020-1121-962	962	spiaggia	beach	3460	BEACH	8	n	0.9333333333	561.25	1	565.3793103	-0.447015002	0.1629877255	3.42	0.32	4.02	2.47	4.82	v	29.90033223	4.82	0.32	3.01	7.569180933
Vergallito-2020-1121-963	963	spillatrice	stapler			11	n	0.9333333333	846.0714286	1	692.5555556	1.090986962	0.9817219293	2.75	0.11	4.02	0.14	4.66	v	38.95547945	4.66	0.11	2.336	6.743159497
Vergallito-2020-1121-964	964	spina	thorn	124	THORN	5	n	0.9333333333	604.1428571	1	560.826087	-0.3158959661	0.07879119659	0.44	0.26	4.7	0.07	4.6	h	45.97815293	4.7	0.07	2.014	6.596673404
Vergallito-2020-1121-965	965	spirito	spirit	53	SPIRIT	7	n	1	604.6666667	1	616.8	-0.1649560184	0.6958787809	1.04	0.09	0.07	0.3	0.81	a	41.99134199	1.04	0.07	0.462	1.356723996
Vergallito-2020-1121-966	966	sporcizia	filth			9	n	0.9	715.5555556	1	628.3214286	0.4723929191	0.5132527611	0.44	0.47	2.79	3.56	4.61	v	35.1305813	4.61	0.44	2.374	6.490323567
Vergallito-2020-1121-967	967	sporco	dirt	1230	DIRTY	6	a	1	573.2	1	527.7307692	-0.337867294	0.001955350988	0.47	0.84	2.65	3.35	4.74	v	35.43568465	4.74	0.47	2.41	6.452836586
Vergallito-2020-1121-968	968	sposa	bride	1266	BRIDE	5	n	1	522.0333333	1	530.6923077	-0.8097101641	-0.265580936	2.19	0.21	2.19	0.74	4.81	v	45.36489152	4.81	0.21	2.028	5.772347876
Vergallito-2020-1121-969	969	sposo	spouse	2514	SPOUSE	5	n	1	596.4666667	1	518.2758621	-0.2783315877	-0.1950769911	2.58	0.19	1.77	0.72	4.58	v	44.61382114	4.58	0.19	1.968	5.5964453
Vergallito-2020-1121-970	970	spray	spray			5	n	0.9333333333	609.7857143	1	544.7777778	-0.06087916417	-0.1632072705	3.53	0.68	2.82	3.47	3.96	v	22.68326418	3.96	0.68	2.892	6.971240923
Vergallito-2020-1121-971	971	sprezzante	scornful			10	a	0.9333333333	793.5714286	1	584.6428571	1.037066756	0.2629499711	3.55	0.45	0.73	0.38	3.53	a	36.68981481	3.55	0.38	1.728	5.09344677
Vergallito-2020-1121-972	972	squalo	shark	1110	SHARK	6	n	1	592.3	1	529.3461538	-0.242439717	-0.08221379666	1.53	0.74	2.63	0.56	4.75	v	41.03819785	4.75	0.56	2.042	5.716773566
Vergallito-2020-1121-973	973	stagnante	stagnant			9	a	0.7	867.9047619	1	661.8571429	1.136996199	0.6961938073	0.73	0.41	0.95	3.32	4.13	v	38.99371069	4.13	0.41	1.908	5.448192361
Vergallito-2020-1121-974	974	stampella	crutch			9	n	0.9	679.4444444	1	553.7407407	0.3462687248	0.03663315702	1.56	0.05	4.25	0.16	4.89	v	44.36296975	4.89	0.05	2.182	6.666055805
Vergallito-2020-1121-975	975	stampo	mold			6	n	0.9666666667	580.6206897	1	535.0689655	-0.2763992547	-0.158060331	0.85	0.07	3.15	0.2	4.46	v	50.28636884	4.46	0.07	1.746	5.530054249
Vergallito-2020-1121-976	976	stanco	weary			6	a	1	565.3666667	1	511.6428571	-0.452932768	-0.1263820178	3.21	0.12	0.95	0.28	4.11	v	46.02076125	4.11	0.12	1.734	5.309566837
Vergallito-2020-1121-977	977	statua	statue	1002	STATUE	6	n	0.9666666667	628	1	525.7666667	0.04459506866	-0.2358359727	0.28	0.05	3.98	0.18	4.81	v	51.1827957	4.81	0.05	1.86	6.252183619
Vergallito-2020-1121-978	978	stella	star	1430	STAR	6	n	0.8666666667	614.7692308	1	542.8518519	-0.2360875413	-0.09003889345	0.21	0	0.42	0	4.81	v	88.41911765	4.81	0	1.088	4.832866644
Vergallito-2020-1121-979	979	stomaco	stomach	819	STOMACH	7	n	1	533.5333333	0.9642857143	519.7407407	-0.5941438224	-0.1829165742	1.64	0.56	1.7	0.42	2.64	v	31.89655172	2.64	0.42	1.392	3.610983246
Vergallito-2020-1121-980	980	storia	history			6	n	0.9	572.1851852	1	526.8076923	-0.5017254927	-0.06153475015	3.54	0.09	0.46	0.28	2.7	a	48.79773692	3.54	0.09	1.414	4.485498857
Vergallito-2020-1121-981	981	strada	street	1362	STREET	6	n	0.9	598.8148148	1	523.5333333	-0.3517898679	-0.195198763	2.91	0.05	2.33	1.3	4.75	v	41.44620811	4.75	0.05	2.268	6.176730527
Vergallito-2020-1121-982	982	strano	odd			6	a	0.9666666667	591.2758621	1	521.8928571	-0.3173096785	-0.2232240367	3.75	3.09	3.18	2.93	4.23	v	7.5669383	4.23	2.93	3.436	7.75891745
Vergallito-2020-1121-983	983	stress	stress			6	n	1	576.0333333	1	556.72	-0.2817402614	0.003349161377	2.88	0.21	1.11	0.4	3.32	v	39.26767677	3.32	0.21	1.584	4.55554607
Vergallito-2020-1121-984	984	stressato	distressed			9	a	1	654.7666667	1	616.5862069	0.1929066016	0.3497361914	3.14	0.04	0.84	0.26	3.93	v	47.38124239	3.93	0.04	1.642	5.106789598
Vergallito-2020-1121-985	985	strillo	shriek	298	SHRIEK	7	n	0.9	687.5185185	1	599.92	0.4681859333	0.4316406412	4.86	0.02	0.04	0	1.72	a	73.19277108	4.86	0	1.328	5.155579502
Vergallito-2020-1121-986	986	striscione	banner			10	n	0.9333333333	709.25	1	656.4444444	0.5659725287	0.9497126691	0.49	0.02	3.26	0.19	4.81	v	54.61801596	4.81	0.02	1.754	5.834406568
Vergallito-2020-1121-987	987	stritolare	mangle			10	v	0.9	837.1481481	1	693.2222222	1.317985207	1.076544623	1.7	0.02	4.19	0.09	3.95	h	41.90954774	4.19	0.02	1.99	6.004756448
Vergallito-2020-1121-988	988	studioso	scholar			8	a	1	566.9333333	1	593.52	-0.3606939404	0.3458729307	2.91	0.02	0.44	0.11	4.16	v	54.18848168	4.16	0.02	1.528	5.097038356
Vergallito-2020-1121-989	989	stufa	stove	859	STOVE	5	n	1	638.4333333	1	560.173913	0.1142335778	0.0675754934	1.67	0.04	3.91	1.67	4.77	v	39.22056385	4.77	0.04	2.412	6.604574172
Vergallito-2020-1121-990	990	stupefatto	startled			10	a	0.9666666667	777.4827586	0.9642857143	607.2962963	0.939474956	0.2015294516	3.09	0.56	0.65	0.61	3.96	v	38.33145434	3.96	0.56	1.774	5.132046375
