ID	NUMBER	ENGLISH	CONCEPTICON_GLOSS	CONCEPTICON_ID	KNOWN_PROPORTION	AUDITORY_MEAN	GUSTATORY_MEAN	HAPTIC_MEAN	OLFACTORY_MEAN	VISUAL_MEAN	AUDITORY_SD	GUSTATORY_SD	HAPTIC_SD	OLFACTORY_SD	VISUAL_SD	PERCEPTUAL_DOMINANT	PERCEPTUAL_EXCLUSIVITY
Lynott-2013-400-121	121	miss			1	1.82352941176471	0.411764705882353	1.64705882352941	0.529411764705882	2.88235294117647	1.59041245112891	0.870260272089029	1.76568600232984	1.06757008311068	1.69124040799854	Visual	0.338709677419355
Lynott-2013-400-122	122	missile			1	3.58823529411765	0.058823529411765	1.23529411764706	0.764705882352941	4	1.69774937525433	0.242535625036333	1.34765591698632	0.903424856082804	1.2747548783982	Visual	0.408536585365853
Lynott-2013-400-123	123	money	MONEY	1559	1	1.47058823529412	0.352941176470588	3.70588235294118	1.17647058823529	4.82352941176471	1.2307338795828	0.701888209634219	0.848874687627165	1.23669388480168	0.392952623996688	Visual	0.387755102040817
Lynott-2013-400-124	124	mouth	MOUTH	674	1	2.23529411764706	3.29411764705882	3.11764705882353	1.23529411764706	3.52941176470588	1.8210371963769	1.57181049598675	1.4950900031928	1.39326109203847	1.17885787199006	Visual	0.171052631578947
Lynott-2013-400-125	125	muscle	MUSCLE	1004	1	0.588235294117647	0.352941176470588	4.05882352941176	0.352941176470588	4	1.22774302733775	0.996316746232607	1.14403825522216	0.996316746232607	0.790569415042095	Haptic	0.396226415094339
Lynott-2013-400-126	126	night	NIGHT	1233	1	1.64705882352941	0.117647058823529	0.470588235294118	0.470588235294118	4.76470588235294	1.53871604229745	0.332105582077536	0.874474632195206	0.874474632195206	0.562295714538387	Visual	0.622047244094488
Lynott-2013-400-127	127	orderly			0.823529411764706	1.46666666666667	0.133333333333333	1	0.142857142857143	3.06666666666667	1.4573295865416	0.351865775274498	1	0.363136519601281	1.57963226582585	Visual	0.504918032786885
Lynott-2013-400-128	128	past			1	2.29411764705882	0.647058823529412	0.588235294117647	0.823529411764706	2.17647058823529	1.4901638283404	1.16946443247477	1.00366973710303	1.28623938856882	1.55061657565817	Auditory	0.261261261261261
Lynott-2013-400-129	129	permission			1	2.76470588235294	0.235294117647059	0.647058823529412	0.294117647058824	2.11764705882353	1.88843227852847	0.970142500145332	1.3200935795706	0.985184366143778	1.61564046670262	Auditory	0.41747572815534
Lynott-2013-400-130	130	personnel			1	1.70588235294118	0.117647058823529	0.882352941176471	0.411764705882353	2.94117647058824	1.53153133670001	0.332105582077536	1.16631647405284	0.870260272089029	1.59963231069261	Visual	0.466019417475728
Lynott-2013-400-131	131	phone	TELEPHONE	1379	1	4.35294117647059	0	3	0.058823529411765	4.23529411764706	1.3200935795706	0	1.58113883008419	0.242535625036333	0.831370236770739	Auditory	0.373737373737374
Lynott-2013-400-132	132	picture	PICTURE	2401	1	0.235294117647059	0.117647058823529	1.52941176470588	0.235294117647059	4.76470588235294	0.562295714538387	0.332105582077536	1.28051000868909	0.562295714538387	0.437237316097603	Visual	0.675213675213676
Lynott-2013-400-133	133	plug			1	0.823529411764706	0.117647058823529	3.23529411764706	0.235294117647059	4.41176470588235	0.951005659660279	0.332105582077536	1.25146972419961	0.562295714538387	0.618346942400842	Visual	0.486666666666667
Lynott-2013-400-134	134	portion			1	0.647058823529412	1.76470588235294	2.41176470588235	1.41176470588235	4	0.861769724940212	1.20049009599756	1.22774302733775	1.50244898122248	1	Visual	0.327586206896552
Lynott-2013-400-135	135	pound			1	1.23529411764706	0.411764705882353	3.64705882352941	0.411764705882353	4.35294117647059	1.56242646885805	0.712287119900726	1.36661884182223	0.618346942400842	0.996316746232607	Visual	0.391812865497076
Lynott-2013-400-136	136	powder	POWDER	3368	0.941176470588235	0.8125	2.375	3.75	2.75	4.0625	1.10867789130417	1.7464249196573	0.930949336251263	1.48323969741913	0.680073525436772	Visual	0.236363636363636
Lynott-2013-400-137	137	preparation			0.941176470588235	1.8125	0.9375	1.625	1.625	3.0625	1.10867789130417	1.23659478676997	1.45487685618635	1.66833250083229	0.997914491994847	Visual	0.23448275862069
Lynott-2013-400-138	138	primary			1	1.17647058823529	0.411764705882353	0.470588235294118	0.529411764705882	2.35294117647059	1.18507880105328	0.712287119900726	0.624264272846798	0.874474632195206	1.49754701389423	Visual	0.392857142857143
Lynott-2013-400-139	139	prize			1	1.64705882352941	0.764705882352941	2.64705882352941	0.764705882352941	4	1.455213750218	1.03255821656129	1.455213750218	1.03255821656129	0.935414346693485	Visual	0.32934131736527
Lynott-2013-400-140	140	production			1	1.52941176470588	1.17647058823529	1.52941176470588	1.23529411764706	3.23529411764706	1.3746657347708	1.23669388480168	1.54586735600211	1.2514697241996	1.25146972419961	Visual	0.236486486486487
Lynott-2013-400-141	141	property			1	0.764705882352941	0.470588235294118	1.88235294117647	0.941176470588235	4.05882352941176	0.970142500145332	0.943242218283799	1.53632487373181	1.08803654782905	1.34492510178514	Visual	0.442028985507246
Lynott-2013-400-142	142	proportion			1	1.41176470588235	1	2.35294117647059	0.764705882352941	3.76470588235294	1.32565189291023	1.22474487139159	1.49754701389423	1.03255821656129	1.30045240996671	Visual	0.322784810126582
Lynott-2013-400-143	143	quality			1	3.05882352941176	3.41176470588235	4.05882352941176	3.11764705882353	4.29411764705882	1.85305788614705	1.62245275468239	1.08803654782905	1.7278003697323	0.848874687627165	Visual	0.068852459016394
Lynott-2013-400-144	144	reflection			1	0.235294117647059	0	0.470588235294118	0.176470588235294	4.64705882352941	0.562295714538387	0	0.717430053979439	0.528594139870924	1.05718827974185	Visual	0.840425531914894
Lynott-2013-400-145	145	refrigerator	REFRIGERATOR	3952	1	1.88235294117647	1.23529411764706	2.47058823529412	2.29411764705882	4.41176470588235	1.36392599419729	1.6019289842525	1.28051000868909	1.4901638283404	0.712287119900726	Visual	0.258373205741626
Lynott-2013-400-146	146	relation			1	2.05882352941176	0.294117647058824	1.41176470588235	0.882352941176471	3.41176470588235	1.6759545129304	0.848874687627166	1.37198868114007	1.16631647405284	1.7698454568624	Visual	0.386861313868613
Lynott-2013-400-147	147	republic			0.823529411764706	0.533333333333333	0.066666666666667	0.266666666666667	0.066666666666667	1.78571428571429	0.639940473422184	0.258198889747161	0.457737708217063	0.258198889747161	1.18831305306637	Visual	0.632224168126095
Lynott-2013-400-148	148	rise			1	1.52941176470588	0.294117647058824	2.47058823529412	0.529411764705882	4.11764705882353	1.12459142907677	0.587867532097255	1.69991349260865	0.799816155346303	0.696630546019236	Visual	0.427631578947368
Lynott-2013-400-149	149	role			1	1.88235294117647	0.058823529411765	0.470588235294118	0.235294117647059	2.58823529411765	1.53632487373181	0.242535625036333	0.943242218283799	0.437237316097603	1.46025783380075	Visual	0.483146067415731
Lynott-2013-400-150	150	roof	ROOF	769	1	0.529411764705882	0.058823529411765	1.94117647058824	0.176470588235294	4.47058823529412	0.943242218283799	0.242535625036333	1.29762225990916	0.392952623996688	0.799816155346303	Visual	0.614754098360655
Lynott-2013-400-151	151	route			0.941176470588235	1.11764705882353	0.25	1.35294117647059	0.5	3.82352941176471	0.927520413601264	0.577350269189626	1.455213750218	0.730296743340221	1.18507880105328	Visual	0.507306889352818
Lynott-2013-400-152	152	rush			1	2.35294117647059	0.411764705882353	1.64705882352941	0.588235294117647	3.76470588235294	1.27186754767292	0.870260272089029	1.69341284358644	1.06412073618386	1.20049009599756	Visual	0.38255033557047
Lynott-2013-400-153	153	sauce	SAUCE	132	1	1.05882352941176	4.76470588235294	1.41176470588235	3.70588235294118	3.58823529411765	1.39061983640813	0.562295714538387	1.00366973710303	0.985184366143778	1.00366973710303	Gustatory	0.25506072874494
Lynott-2013-400-154	154	school	SCHOOL	673	1	3.17647058823529	0.529411764705882	1.35294117647059	1.35294117647059	4.47058823529412	1.23669388480168	0.874474632195206	1.3200935795706	1.05718827974185	0.624264272846798	Visual	0.362162162162162
Lynott-2013-400-155	155	second			1	1.23529411764706	0.176470588235294	0.529411764705882	0.235294117647059	2.11764705882353	1.39326109203847	0.727606875108999	1.2307338795828	0.752446988556825	1.83311050339227	Visual	0.452054794520548
Lynott-2013-400-156	156	seed	SEED	714	1	0.647058823529412	2.47058823529412	2.94117647058824	1.17647058823529	4.11764705882353	1.05718827974185	1.46277335303626	0.826936230559385	1.18507880105328	0.781213234429025	Visual	0.305699481865285
Lynott-2013-400-157	157	sergeant			1	2.82352941176471	0.058823529411765	0.470588235294118	0.235294117647059	3.88235294117647	1.42457423980145	0.242535625036333	0.874474632195206	0.562295714538387	1.0537049480984	Visual	0.511811023622047
Lynott-2013-400-158	158	shell	SHELL	598	1	1.29411764705882	0.705882352941177	3.64705882352941	1.17647058823529	4.11764705882353	1.35852428586835	1.10480235123488	0.996316746232607	1.28623938856882	0.696630546019236	Visual	0.311827956989248
Lynott-2013-400-159	159	site			0.941176470588235	1.5	0.1875	0.625	0.625	3.75	1.36626010212795	0.543905629069357	0.885061203156784	0.718795288428261	1.39044357430761	Visual	0.532710280373832
Lynott-2013-400-160	160	slavery			1	2.52941176470588	0.411764705882353	0.411764705882353	0.647058823529412	3.52941176470588	1.46277335303626	0.712287119900726	0.795206225564457	1.3200935795706	1.3746657347708	Visual	0.4140625
Lynott-2013-400-161	161	soap	SOAP	788	1	0.352941176470588	1.29411764705882	4.11764705882353	4	4.05882352941176	0.701888209634219	1.10480235123488	1.16631647405284	0.935414346693485	0.658652814016432	Haptic	0.272340425531915
Lynott-2013-400-162	162	socialist			0.941176470588235	2.5625	0.0625	0.375	0.125	2.5	1.31497781983829	0.25	0.806225774829855	0.341565025531987	1.211060141639	Auditory	0.444444444444444
Lynott-2013-400-163	163	solution			1	1.82352941176471	0.352941176470588	0.764705882352941	0.470588235294118	2.64705882352941	1.33394593769983	0.701888209634219	1.0914103126635	0.799816155346303	1.3200935795706	Visual	0.378640776699029
Lynott-2013-400-164	164	spirit	SPIRIT	53	1	1.52941176470588	0.235294117647059	0.764705882352941	0.529411764705882	2	1.58578241961277	0.562295714538387	1.14724734499071	0.717430053979439	1.3228756555323	Visual	0.348837209302326
Lynott-2013-400-165	165	statement			1	2.52941176470588	0.176470588235294	0.647058823529412	0.176470588235294	2.70588235294118	1.69991349260865	0.727606875108999	1.05718827974185	0.528594139870924	1.44761467086173	Visual	0.405660377358491
Lynott-2013-400-166	166	stay			1	1.52941176470588	0.235294117647059	1.47058823529412	0.411764705882353	2.58823529411765	1.46277335303626	0.562295714538387	1.41940335435455	0.795206225564457	1.41681083464818	Visual	0.377358490566038
Lynott-2013-400-167	167	stop			1	2.64705882352941	0.705882352941177	1.76470588235294	0.647058823529412	3.94117647058824	1.72992689406909	1.4901638283404	1.64048056086875	1.36661884182223	1.08803654782905	Visual	0.33939393939394
Lynott-2013-400-168	168	stranger	STRANGER	791	1	2.70588235294118	0.352941176470588	1.35294117647059	1.35294117647059	4.35294117647059	1.40377641926844	0.861769724940212	1.3200935795706	1.05718827974185	0.861769724940212	Visual	0.395348837209302
Lynott-2013-400-169	169	strength	STRENGTH	202	1	1.41176470588235	0.411764705882353	3.17647058823529	0.470588235294118	3.76470588235294	1.37198868114007	0.795206225564457	1.42457423980145	0.717430053979439	1.20049009599756	Visual	0.363057324840765
Lynott-2013-400-170	170	student	PUPIL (STUDENT)	753	0.941176470588235	3.375	0.1875	1.5	1.1875	4.4375	1.25830573921179	0.403112887414927	1.36626010212795	1.04682058316281	0.813941029804985	Visual	0.39766081871345
Lynott-2013-400-171	171	substitute			1	1.52941176470588	1.11764705882353	1.23529411764706	0.941176470588235	3.47058823529412	1.8411153908305	1.53632487373181	1.56242646885805	1.47777654921567	1.28051000868909	Visual	0.304964539007092
Lynott-2013-400-172	172	symbol			1	0.941176470588235	0.470588235294118	1.29411764705882	0.529411764705882	4	1.39061983640813	1.06757008311068	1.159994928995	1.12459142907677	1	Visual	0.487804878048781
Lynott-2013-400-173	173	talent			1	3.70588235294118	1.29411764705882	1.47058823529412	1.23529411764706	4.52941176470588	1.31171194829281	1.6494205756247	1.62471716995696	1.52189896858768	0.624264272846798	Visual	0.269230769230769
Lynott-2013-400-174	174	tendency			0.941176470588235	0.9375	0.125	0.5	0.25	1.875	0.771902411793961	0.5	1.211060141639	0.577350269189626	1.31021626713557	Visual	0.474576271186441
Lynott-2013-400-175	175	text			1	1.70588235294118	0.058823529411765	1	0.176470588235294	4.64705882352941	1.72353944988043	0.242535625036333	1.2747548783982	0.392952623996688	0.701888209634219	Visual	0.604651162790697
Lynott-2013-400-176	176	theme			1	2.05882352941176	0.647058823529412	0.941176470588235	0.882352941176471	3.41176470588235	1.29762225990916	1.22173935797433	1.2485285456936	1.31730562803286	1.32565189291023	Visual	0.348148148148148
Lynott-2013-400-177	177	theory	THEORY	2433	1	2.47058823529412	0.235294117647059	0.411764705882353	0.235294117647059	2.47058823529412	1.32842232831014	0.562295714538387	0.618346942400842	0.562295714538387	1.62471716995696	Auditory	0.383838383838384
Lynott-2013-400-178	178	thick			1	1	2.05882352941176	4.11764705882353	0.647058823529412	4.23529411764706	0.935414346693485	1.34492510178514	0.857492925712544	1.11474080342631	0.831370236770739	Visual	0.297560975609756
Lynott-2013-400-179	179	three	THREE	492	1	1.70588235294118	0.352941176470588	2.52941176470588	0.411764705882353	3.70588235294118	1.40377641926844	0.606339062590832	1.62471716995696	0.712287119900726	1.4901638283404	Visual	0.385135135135135
Lynott-2013-400-180	180	title			1	1.94117647058824	0.058823529411765	0.235294117647059	0.117647058823529	3.29411764705882	1.34492510178514	0.242535625036333	0.562295714538387	0.332105582077536	1.40377641926844	Visual	0.572916666666666
Lynott-2013-400-181	181	tool	TOOL	1361	0.941176470588235	1.94117647058824	0.235294117647059	3.4375	0.705882352941177	4	1.39061983640813	0.752446988556825	1.26326297077581	1.10480235123488	1.2747548783982	Visual	0.36480228001425
Lynott-2013-400-182	182	track			0.941176470588235	1.52941176470588	0.058823529411765	1.29411764705882	0.647058823529412	3.5	1.73629084037005	0.242535625036333	1.44761467086173	1.16946443247477	1.50554530541816	Visual	0.489539748953975
Lynott-2013-400-183	183	tractor			1	3.88235294117647	0.235294117647059	1.70588235294118	1.64705882352941	4.52941176470588	1.40900465494159	0.664211164155071	1.159994928995	1.6560939160638	0.514495755427527	Visual	0.357843137254902
Lynott-2013-400-184	184	trend			1	1.70588235294118	0.647058823529412	1.11764705882353	0.588235294117647	3.88235294117647	1.68688714361516	1.11474080342631	1.40900465494159	1.1213175023946	1.40900465494159	Visual	0.414814814814814
Lynott-2013-400-185	185	trim			1	0.882352941176471	0.176470588235294	2.52941176470588	0.294117647058824	3.64705882352941	1.11143786045242	0.392952623996688	1.62471716995696	0.587867532097255	1.05718827974185	Visual	0.4609375
Lynott-2013-400-186	186	vacuum			1	3.29411764705882	0.117647058823529	1.41176470588235	1.11764705882353	3.41176470588235	2.1143765594837	0.332105582077536	1.50244898122248	1.11143786045242	1.69774937525433	Visual	0.352201257861635
Lynott-2013-400-187	187	variety			1	3.29411764705882	3.23529411764706	3.29411764705882	3.05882352941176	4.41176470588235	1.31171194829281	1.14724734499071	1.21267812518166	1.29762225990916	0.712287119900726	Visual	0.078231292517007
Lynott-2013-400-188	188	vice			0.823529411764706	1.14285714285714	0.571428571428571	1.5	0.357142857142857	2.71428571428571	1.29241234531773	1.08940955880384	1.55662356498831	0.841897386141096	1.72887564301513	Visual	0.375
Lynott-2013-400-189	189	view			1	0.705882352941177	0.235294117647059	0.470588235294118	0.647058823529412	4.52941176470588	0.919558717697852	0.562295714538387	0.717430053979439	0.931475742477242	0.943242218283799	Visual	0.651785714285714
Lynott-2013-400-190	190	voluntary			0.941176470588235	1.125	0.125	0.5	0.3125	2.875	1.31021626713557	0.341565025531987	0.894427190999916	0.602079728939615	1.54380482358792	Visual	0.556962025316456
Lynott-2013-400-191	191	wait			1	1.29411764705882	0.176470588235294	0.705882352941177	0.352941176470588	2.23529411764706	1.159994928995	0.528594139870924	1.21267812518167	0.606339062590833	1.56242646885805	Visual	0.432098765432099
Lynott-2013-400-192	192	want			1	2	1.76470588235294	1.94117647058824	1.64705882352941	2.88235294117647	1.4142135623731	1.6019289842525	1.43486010795888	1.49754701389423	1.65387246111877	Visual	0.120689655172414
Lynott-2013-400-193	193	waste			1	1.11764705882353	0.764705882352941	1.47058823529412	3.52941176470588	4.11764705882353	0.927520413601264	1.20049009599756	0.943242218283799	1.17885787199006	0.600245047998781	Visual	0.304812834224599
Lynott-2013-400-194	194	welfare			1	1.82352941176471	0.352941176470588	1.23529411764706	0.882352941176471	2.88235294117647	1.38000426256801	0.701888209634219	1.56242646885805	1.36392599419729	1.26897364734145	Visual	0.352459016393442
Lynott-2013-400-195	195	west	WEST	1817	1	0.764705882352941	0.117647058823529	0.411764705882353	0.235294117647059	2.70588235294118	1.03255821656129	0.485071250072666	0.795206225564457	0.562295714538387	1.7594283831103	Visual	0.611111111111112
Lynott-2013-400-196	196	wheel	WHEEL	710	1	1.58823529411765	0.294117647058824	2.47058823529412	0.470588235294118	4.52941176470588	1.1213175023946	0.685994340570035	1.58578241961277	0.874474632195206	0.717430053979439	Visual	0.452830188679245
Lynott-2013-400-197	197	win			0.941176470588235	3	0.470588235294118	1	0.588235294117647	3.82352941176471	1.211060141639	0.799816155346303	1.17260393995586	0.939336436627724	1.23669388480168	Visual	0.37748344370861
Lynott-2013-400-198	198	window	WINDOW	1375	1	0.823529411764706	0.294117647058824	2.76470588235294	0.470588235294118	4.70588235294118	1.07443555632987	0.77174363314129	1.30045240996671	0.943242218283799	0.469668218313862	Visual	0.487012987012987
Lynott-2013-400-199	199	worker	WORKER	2977	1	2.52941176470588	0.117647058823529	1.35294117647059	1.11764705882353	4.23529411764706	1.46277335303626	0.332105582077536	1.36661884182223	1.16631647405284	0.903424856082804	Visual	0.440251572327044
Lynott-2013-400-200	200	wrong			1	2.64705882352941	1.17647058823529	1.23529411764706	1	2.76470588235294	1.69341284358644	1.66715679067863	1.52189896858768	1.62018517460197	1.67814673690599	Visual	0.2
Lynott-2013-400-201	201	admission			0.941176470588235	1.8125	0	0.875	0.4375	3.4375	2.04022057631032	0	1.58640053790544	1.03077640640442	1.54784796841723	Visual	0.523809523809524
Lynott-2013-400-202	202	advice			1	4.88235294117647	0	0	0	2.05882352941176	0.485071250072666	0	0	0	1.59963231069261	Auditory	0.703389830508475
Lynott-2013-400-203	203	amateur			1	2.88235294117647	0.411764705882353	0.588235294117647	0.294117647058824	3.58823529411765	1.79869233546125	0.870260272089029	1.06412073618386	0.77174363314129	1.46025783380075	Visual	0.424242424242424
Lynott-2013-400-204	204	anger	ANGER	82	1	3.70588235294118	0.117647058823529	1.41176470588235	0.352941176470588	4.11764705882353	1.53153133670001	0.485071250072666	1.93838926461546	0.861769724940212	0.927520413601264	Visual	0.412121212121212
Lynott-2013-400-205	205	answer			1	4	0	0.411764705882353	0	2.88235294117647	1.54110350074224	0	1.17573506419451	0	1.76360259629177	Auditory	0.548387096774194
Lynott-2013-400-206	206	area	AREA	2980	1	1	0.117647058823529	2.05882352941176	0.588235294117647	4	1.3228756555323	0.485071250072666	1.78432719236461	1.32565189291023	1.06066017177982	Visual	0.5
Lynott-2013-400-207	207	aspect			0.882352941176471	1.875	0.5	0.8	1	2.375	1.66833250083229	1.31656117720877	1.26491106406735	1.54919333848297	2.02895703913776	Visual	0.286259541984733
Lynott-2013-400-208	208	atom			0.941176470588235	1	0.625	0.941176470588235	0.5	1.375	1.90394327646598	1.45487685618635	1.7128407776007	1.4142135623731	1.62788205960997	Visual	0.197019867549669
Lynott-2013-400-209	209	attempt			1	1.64705882352941	0.176470588235294	1.35294117647059	0.117647058823529	2.52941176470588	1.57881191369445	0.528594139870924	1.57881191369445	0.332105582077536	1.58578241961277	Visual	0.414141414141414
Lynott-2013-400-210	210	aunt	AUNT	1272	0.941176470588235	3.76470588235294	0.117647058823529	2.76470588235294	2.3125	4.41176470588235	1.30045240996671	0.332105582077536	1.30045240996671	1.44769932421526	0.870260272089029	Visual	0.321143799835029
Lynott-2013-400-211	211	background			1	1.82352941176471	0.117647058823529	0.529411764705882	0.411764705882353	3.47058823529412	1.70423348303743	0.332105582077536	1.12459142907677	0.870260272089029	1.73629084037005	Visual	0.527777777777778
Lynott-2013-400-212	212	band			1	4.58823529411765	0	1	0.411764705882353	4.05882352941176	0.712287119900726	0	1.62018517460197	1.00366973710303	1.08803654782905	Auditory	0.456140350877193
Lynott-2013-400-213	213	base	BASE	831	0.941176470588235	1.1875	0.25	2.25	0.0625	3.3125	1.72119144780585	1	1.9832633040858	0.25	1.49303940559741	Visual	0.460176991150443
Lynott-2013-400-214	214	bath			0.941176470588235	2.64705882352941	0.294117647058824	4.52941176470588	2.58823529411765	4	1.69341284358644	0.587867532097256	0.874474632195206	1.54348726628258	1.4142135623731	Haptic	0.301255230125523
Lynott-2013-400-215	215	belt	BELT	772	1	1	0	4.23529411764706	1.23529411764706	4.41176470588235	1.2747548783982	0	0.903424856082804	1.30045240996671	0.795206225564457	Visual	0.405405405405405
Lynott-2013-400-216	216	body	BODY	1480	1	3.23529411764706	1.47058823529412	4.41176470588235	3.35294117647059	4.76470588235294	1.751050105105	1.73629084037005	0.795206225564457	1.69341284358644	0.437237316097603	Visual	0.191126279863481
Lynott-2013-400-217	217	bone	BONE	1394	1	1.58823529411765	1.29411764705882	4.05882352941176	1	3.41176470588235	1.9058732752144	1.82909492243954	1.14403825522216	1.6583123951777	1.66052791038768	Haptic	0.269430051813471
Lynott-2013-400-218	218	boss	BOSS	2930	1	3.76470588235294	0	1.29411764705882	0.882352941176471	4.29411764705882	1.30045240996671	0	1.57181049598675	1.26897364734145	0.685994340570035	Visual	0.419540229885057
Lynott-2013-400-219	219	break			0.941176470588235	2.875	1.125	2.5	0.5	3.0625	1.7464249196573	1.62788205960997	1.78885438199983	0.966091783079296	1.56923548264752	Visual	0.254658385093168
Lynott-2013-400-220	220	breath	BREATH	870	1	2.17647058823529	2.17647058823529	1.70588235294118	3	1.70588235294118	1.74052054417806	1.84510481130636	1.72353944988043	1.87082869338697	1.4901638283404	Olfactory	0.120218579234972
Lynott-2013-400-221	221	brief			0.941176470588235	2.25	0.25	0.75	0.5625	2.125	1.61245154965971	0.774596669241483	1.23827837473378	1.09354164682162	1.7464249196573	Auditory	0.336842105263158
Lynott-2013-400-222	222	builder			1	3.76470588235294	0.176470588235294	1.23529411764706	1.35294117647059	4.29411764705882	1.751050105105	0.727606875108999	1.92124346988825	1.53871604229745	0.919558717697852	Visual	0.380434782608695
Lynott-2013-400-223	223	bullet	BULLET	1114	1	2.94117647058824	0.117647058823529	2.88235294117647	1.05882352941176	3.52941176470588	1.91932892684182	0.485071250072666	1.99632014407686	1.19742370504837	1.54586735600211	Visual	0.324022346368715
Lynott-2013-400-224	224	camp	CAMP	1105	1	2.52941176470588	0.588235294117647	2.41176470588235	1.64705882352941	3.88235294117647	1.69991349260865	0.939336436627724	1.9058732752144	1.61791441640883	1.0537049480984	Visual	0.297872340425532
Lynott-2013-400-225	225	cash			1	1.88235294117647	0.235294117647059	4	1.47058823529412	4.47058823529412	1.79869233546125	0.752446988556825	1.17260393995586	1.58578241961277	0.717430053979439	Visual	0.351219512195122
Lynott-2013-400-226	226	cause	CAUSE	860	0.941176470588235	2.4375	0.375	0.9375	0.375	2.875	1.67207455974108	0.885061203156784	1.28937969582276	0.885061203156784	1.70782512765993	Visual	0.357142857142857
Lynott-2013-400-227	227	cellar			0.941176470588235	1.375	0.125	2.6875	2.8125	4.125	1.40830867828517	0.341565025531987	1.49303940559741	1.51520075677559	1.31021626713557	Visual	0.359550561797753
Lynott-2013-400-228	228	century			1	1.70588235294118	0.058823529411765	0.117647058823529	0.176470588235294	2.17647058823529	1.82909492243954	0.242535625036333	0.485071250072666	0.528594139870924	1.84510481130636	Visual	0.499999999999999
Lynott-2013-400-229	229	chart			1	0.529411764705882	0	0.764705882352941	0.058823529411765	3.76470588235294	0.943242218283799	0	1.34765591698632	0.242535625036333	1.8210371963769	Visual	0.735632183908046
Lynott-2013-400-230	230	claim			1	2.76470588235294	0	0.588235294117647	0	2.17647058823529	2.01647625093583	0	1.06412073618386	0	1.59041245112891	Auditory	0.5
Lynott-2013-400-231	231	close			1	1.94117647058824	0.235294117647059	2.94117647058824	1.35294117647059	3.94117647058824	2.04543969097399	0.970142500145332	1.8864844365676	2.08989163805771	1.47777654921567	Visual	0.35593220338983
Lynott-2013-400-232	232	comedy			1	4.70588235294118	0	0.764705882352941	0.058823529411765	3.70588235294118	0.985184366143778	0	1.14724734499071	0.242535625036333	1.79459974236433	Auditory	0.509554140127389
Lynott-2013-400-233	233	condition			1	2.64705882352941	0.882352941176471	2.70588235294118	1.58823529411765	3.58823529411765	1.61791441640883	1.4950900031928	1.7594283831103	1.69774937525433	1.46025783380075	Visual	0.237113402061856
Lynott-2013-400-234	234	confidence			1	3	0.352941176470588	1.41176470588235	0.470588235294118	3.94117647058824	1.36930639376292	1.05718827974185	1.66052791038768	1.12459142907677	1.29762225990916	Visual	0.391025641025641
Lynott-2013-400-235	235	construction			1	2.94117647058824	0.117647058823529	2.05882352941176	0.882352941176471	4	1.6759545129304	0.332105582077536	1.7128407776007	1.11143786045242	1.17260393995586	Visual	0.388235294117647
Lynott-2013-400-236	236	content	CONTENT	3967	1	2.11764705882353	1.47058823529412	3	1.41176470588235	3.76470588235294	1.7278003697323	1.80684971216561	1.62018517460197	1.73417211982446	1.14724734499071	Visual	0.2
Lynott-2013-400-237	237	contract			1	2.58823529411765	0.117647058823529	1.52941176470588	0.117647058823529	3.94117647058824	1.9058732752144	0.485071250072666	1.90780132150938	0.485071250072666	1.51948133565759	Visual	0.460992907801419
Lynott-2013-400-238	238	cotton	COTTON	1850	1	0.411764705882353	0.117647058823529	4.47058823529412	0.882352941176471	4.05882352941176	0.618346942400842	0.485071250072666	0.943242218283799	1.16631647405284	0.966345450349804	Haptic	0.437869822485207
Lynott-2013-400-239	239	council			1	2.70588235294118	0	0.470588235294118	0.294117647058824	2.88235294117647	1.99263349246521	0	1.06757008311068	0.848874687627166	1.96476311998344	Visual	0.453703703703703
Lynott-2013-400-240	240	cousin	COUSIN	1643	1	4.05882352941176	0	2.88235294117647	1.70588235294118	4.52941176470588	1.08803654782905	0	1.4950900031928	1.68688714361516	0.717430053979439	Visual	0.34375
Lynott-2013-400-241	241	craft			1	1.88235294117647	0.411764705882353	3.23529411764706	0.705882352941177	3.70588235294118	1.83311050339227	0.870260272089029	1.56242646885805	1.10480235123488	1.40377641926844	Visual	0.331360946745562
Lynott-2013-400-242	242	crime	CRIME	1066	1	3.58823529411765	0.117647058823529	1.17647058823529	0.117647058823529	4.23529411764706	1.50244898122248	0.332105582077536	1.50977209031889	0.332105582077536	0.83137023677074	Visual	0.445859872611465
Lynott-2013-400-243	243	crisis			1	3.82352941176471	0	1.41176470588235	0.882352941176471	4.17647058823529	1.62923655885383	0	1.54348726628258	1.61564046670262	1.28623938856882	Visual	0.405714285714285
Lynott-2013-400-244	244	cure			0.941176470588235	1.05882352941176	0.764705882352941	1.94117647058824	0.625	2.94117647058824	1.51948133565759	1.2514697241996	2.04543969097399	1.1474609652039	1.6759545129304	Visual	0.315947843530592
Lynott-2013-400-245	245	curiosity			1	2.82352941176471	1	1.88235294117647	1.17647058823529	3.23529411764706	1.62923655885383	1.4142135623731	1.61564046670262	1.4677914581799	1.67814673690599	Visual	0.22093023255814
Lynott-2013-400-246	246	curve			1	0.117647058823529	0	3.94117647058824	0	4.29411764705882	0.332105582077536	0	1.19742370504837	0	1.10480235123488	Visual	0.514084507042253
