# from http://comparalex.org/index.php?page=stdlist&id=16
820	0750	yesterday	hier
821	0751	the day before yesterday	avant-hier
822	0752	two	deux (2)
823	0753	six	six (6)
824	0754	seven	sept (7)
825	0755	nine (=tisa)	neuf (9)
826	0757	fierce, sharp	(être) féroce
827	0757	fierce, sharp	(être) pointu, trenchant, aigu
828	0758	good	(être) bon
829	0759	beautiful	(être) beau
830	0760	fine, excellent	excellent
831	0761	large, great	(être) grand, gros
832	0761	large, great	(être) grand, puissant
833	0762	few, not much	peu (de)
834	0763	sick	malade
835	0764	far	loin, éloigné, lointain
836	0765	near	proche, près
837	0766	here	ici
838	0767	there	là
839	0768	beat	battre
840	0769	love, want	amour
841	0769	love, want	vouloir, désirer
842	0770	see	voir
843	0771	armpit	aisselle
844	0772	work as a mason	travailler comme maçon
845	0773	yawn	bâiller
846	0774	lend, borrow	prêter
847	0774	lend, borrow	emprunter
848	0775	beer	bière (traditionelle)
849	0776	boast, brag, praise onself	se vanter
850	0777	swear	jurer, prêter serment
851	0778	take in (from rain, etc.)	faire entrer
852	0779	hang in midair	accrocher
853	0780	drop, throw down	laisser tomber
854	0781	haste	hâte
855	0782	answer (maswali)	répondre
856	0783	scorpion	scorpion
857	0784	explain	expliquer
858	0785	size, measure	grandeur de taille
859	0786	abundant, be	(être) abondant
860	0786a	abound	abonder
861	0787	kite	milan
862	0788	satisfy	satisfaire
863	0789	aunt (father's sister)	tante paternelle
864	0790	wart-hog	phacochère
865	0791	lift up, pick up	soulever
866	0791	lift up, pick up	ramasser
867	0792	lay over on one side	rester couché sur un côté
868	0793	many	beaucoup (de)
869	0794	locust	locuste, criquet
870	0795	hate, detest	haïr, détester
871	0796	become lean, grow thin	maigrir
872	0797	hook (to pull down banches in plucking fruit)	crochet
873	0797	hook (to pull down banches in plucking fruit)	cueillir (fruit)
874	0798	strength, power	force
875	0799	catch unawares, startle	surprendre
876	0800	hide	peau (d'animal)
877	0801	cultivated ground (shamba)	terre cultivée
878	0802	sugar cane	canne à sucre
879	0803	crocodile (ngwena)	crocodile
880	0804	fill	remplir
881	0805	lightning	éclair
882	0806	rock	pierre
883	0807	build	construire, bâtir
884	0808	hut	case
885	0809	get accustomed	s'habituer
886	0810	jump, leap	sauter
887	0810	jump, leap	sauter dessus
888	0811	bird (=ndege)	oiseau
889	0812	word	mot, parole
890	0813	spoon	cuillère (traditionelle)
891	0814	master	maître
892	0815	glide, trickle	se glisser
893	0815	glide, trickle	couler (goutte à goutte)
894	0816	home	domicile
895	0817	coagulate	coaguler, cailler
896	0818	old times	autrefois, temps d'antan
897	0819	lobster	langouste
898	0820	peel, shell	peler, éplucher
899	0820	peel, shell	décortiquer (arachides)
900	0821	deny	nier
901	0822	shell (of turtle)	carapace (de tortue)
902	0823	food supply for a journey	aliments, nourriture
903	0824	dawn	aube
904	0825	step over	enjamber
905	0826	run	courir
906	0827	bead(s)	perle
907	0828	eyebrow	sourcil
908	0829	open (set ajar) a door	ouvrir (une porte)
909	0830	startle, jerk	être effrayé
910	0831	break wind	péter
911	0832	flatulence	flatuosité
912	0833	pull, drag	tirer, traîner
913	0834	please, satisfy	plaire, satisfaire
914	0835	oyster	huître
915	0836	hollow out	creuser, évider (rondin)
916	0837	snail	escargot
917	0838	eyelash	cil
918	0839	shout	hurler, parler fort, crier
919	0840	remember	se souvenir, se rappeler
920	0841	climb, ascend	grimper
921	0842	embrace	embrasser, êtreindre
922	0843	need, request	avoir besoin
923	0843	need, request	demander
924	0844	(runner) bean	haricot d'Espagne
925	0845	midwife	sage-femme, accoucheuse
926	0846	crow	corbeau
927	0847	wall	mur
928	0848	fence, enclosure	clôture
929	0848	fence, enclosure	enclos
930	0849	squat (on the haunches)	s'accroupir
931	0850	stir	remuer
932	0851	close (the eyes, mouth, etc.)	fermer
933	0852	cover (up)	couvrir
934	0853	jaw (bone)	maxilliare
935	0855	scrape, grace	gratter
936	0856	scratch, grate	éraflure
937	0856	scratch, grate	râper
938	0857	calf of the leg	mollet
939	0858	ferment (alcohol) (v)	fermenter
940	0859	move away, migrate	émigrer, déménager
941	0860	wash oneself (after evacuating)	se laver
942	0861	melt	fondre
943	0862	python	python
944	0863	hiccup	hoquet
945	0864	sneeze	éternuer
946	0865	slander	calomnier
947	0866	spy out	espionner
948	0867	shame, disgrace	avoir honte
949	0867	shame, disgrace	honte
950	0868	set (of the sun)	coucher du soleil
951	0869	all day	toute la journée
952	0870	sift	passer au crible
953	0870	sift	tamiser
954	0871	look after grazing cattle, help sick man on road	mener, conduire (troupeau)
955	0871	look after grazing cattle, help sick man on road	s'occuper d'une malade, un animal
956	0872	bottle	bouteille
957	0873	calabash	calebasse
958	0874	take the skin off, bruise	écorcher (peau d'animal)
959	0874	take the skin off, bruise	contusion, bleu
960	0875	ecbo take leave of	prendre congé, faire ses adieux
961	0876	order, direct	commander, ordonner (à qqn de faire qqch)
962	0877	calf	veau
963	0878	lick (v.)	lécher
964	0879	resemble (very closely)	ressembler (de près)
965	0880	spring (of water)	source
966	0881	give leave, send away	renvoyer
967	0881	give leave, send away	permission
968	0882	bring up (a child)	élever (un enfant)
969	0883	razor	rasoir
970	0884	penknife	canif
971	0885	bring, fetch	apporter, amener
972	0885	bring, fetch	chercher des fagots
973	0886	chin	menton
974	0887	put together for comparison	mettre ensemble pour comparaison
975	0888	match, harmonise	harmoniser
976	0889	forgent	oublier
977	0890	burden, load	charge, fardeau
978	0891	faint, lose consciousness	s'évanouir
979	0892	place of the dead	séjour des morts (spirituel)
980	0893	heavy, serious, dull	lourd
981	0894	cork, stopper	bouchon
982	0895	marry (of man)	épouser une femme
983	0896	give in marriage (of parents, priests)	conduire la mariée à l'autel
984	0897	marriage	mariage (par la cérémonie), alliance
985	0898	taste	goûter
986	0899	examine, measure, test	mesurer
987	0900	effort, exertion	effort
988	0901	be ill, groan	(être) malade
989	0901	be ill, groan	gémir (de douleur)
990	0902	(crippling) illness	maladie estropiante
991	0903	bullrush millet	gros mil
992	0904	vapour, gas	vapeur
993	0905	sweat	suer
994	0906	cohabit	cohabiter
995	0907	flower	fleur
996	0908	be spread abroad, become generally known	se répandre
997	0909	put out, be prominent	donner, être estimé
998	0910	borrow	emprunter
999	0911	leak, ooze out	fuir, s'échapper (liquide)
1000	0911	leak, ooze out	vase
1001	0912	suffer, bear patiently	souffrir
1002	0913	grow (of plants)	pousser (plantes)
1003	0914	squeeze out	extraire
1004	0915	shave	se raser
1005	0916	give light	éclairer
1006	0918	who?	qui?
1007	0919	what?	quoi?
1008	0920	sharpen (as a knife)	aiguiser (couteau)
1009	0921	get fat (of animals)	grossir
1010	0922	fat (of animals)	graisse
1011	0923	porcupine	porc-épic
1012	0924	smell out, sniff	sentir (par le nez)
1013	0925	hip	hanche
1014	0926	all	tout, tous
1015	0927	be adjacent, border	toucher à
1016	0928	boundary	borne (d'un champ)
1017	0930	bifurcation, cross-roads	carrefour
1018	0931	decorate	décorer
1019	0932	plant, sow	semer, planter
1020	0933	sword	épée
1021	0934	lung	poumon
1022	0935	mature	mûrir
1023	0936	be fully developed	être adulte, développé
1024	0937	winnow	vanner
1025	0938	turn upside down, turn over	renverser
1026	0939	obstruct	empêcher
1027	0940	fade, disappear	perdre l'éclat, se faner
1028	0940	fade, disappear	disparaître
1029	0941	spitting cobra	cobra cracheur
1030	0942	broom	balai
1031	0943	sweep	balayer
1032	0944	hearthstone for putting pots on (=mafya)	pierre de foyer
1033	0945	uncover, reveal	découvrir
1034	0946	be shrivelled, wrinkled	(être) ridé, ratiné, flétri
1035	0947	protect by charms	protéger par fétiche
1036	0948	stutter	bégayer
1037	0949	read	lire
1038	0950	cool, cure, heal	guérir
1039	0950	cool, cure, heal	se refroidir
1040	0951	spoil, blind	pourir, gâter, aveugler
1041	0952	escape, recover	échapper, s'évader
1042	0952	escape, recover	retrouver
1043	0953	bowstring	corde d' arc
1044	0954	dry up, ebb	tarir
1045	0955	beach, coast	plage
1046	0956	listen	écouter
1047	0957	rest, take a holiday	se reposer
1048	0958	exercise, drive out a devil (-pepo)	exorser
1049	0959	wave, let off a trap, remove a spell	faire signe de la main
1050	0959	wave, let off a trap, remove a spell	magie
1051	0959a	sprain the ankle	se faire une entorse au pied
1052	0960	jealousy	jalousie
1053	0961	ostrich	autruche
1054	0962	new	(être) nouveau, neuf
1055	0963	charm (esp. to ensure wife's fidelity)	fétiche, amulette
1056	0964	rest the cheek on the hand (in brooding mood)	poser la joue sur la main
1057	0965	spring, machine	ressort (d'un appareil)
1058	0966	small cucumber	concombre (petite)
1059	0967	slip, be slippery	(être) glissant
1060	0967	slip, be slippery	glisser
1061	0968	shiver, shudder	trembler, frissonner
1062	0969	put a pot on the fire	poser une marmite sur le feu
1063	0970	slash	taillader
1064	0970a	cut firewood	chercher des fagots
1065	0971	be settled, be in good order	être bien installé
1066	0972	be listless	être apathique
1067	0973	be loose, faint, weak	(être) lâche, desserré
1068	0973	be loose, faint, weak	(être) faible
1069	0973	be loose, faint, weak	s'évanouir
1070	0974	place, put	mettre, placer, poser
1071	0975	be left over, remain over	être ce qui reste
1072	0976	set up, appoint	établir
1073	0977	long straight hair (of animals and Europeans)	cheveux long et droit
1074	0978	tingle with excitement	picoter
1075	0979	mud, mire	boue
1076	0980	sink, be drowned	se noyer
1077	0980	sink, be drowned	couler, sombrer
1078	0981	put together, compose	composer
1079	0982	strike with a spear (=fumo)	flapper avec une lance/ un bâton
1080	0983	want, need, wish	vouloir
1081	0983	want, need, wish	avoir besoin
1082	0984	open	(être) ouvert
1083	0985	teach, instruct	enseigner
1084	0986	put forth, produce, display	produire, donner
1085	0987	think, imagine	penser
1086	0988	rib	côte
1087	0989	apply by stretching spread over	appliquer (en étirant sur qqch.)
1088	0990	held, arrest	tenu, arrêté
1089	0991	squeeze onself up against a wall(e.g.to allow anot	se glisser contre un mur
1090	0992	put, place, set	mettre, placer, poser
1091	0993	carry a child on the back (in a blanket)	porter (enfant) sur le dos
1092	0994	unripe, uncooked	non-mûr, non-cuit
1093	0995	be owed by	être prêté par
1094	0996	rippen	mûrir
1095	0997	be stunted, spoilt	se rabougrir
1096	0998	spoil (food) (v)	pourrir, se gâter (aliments)
1097	0999	become round	devenir ronde
1098	1000	lazy	(être) paresseux
1099	1002	be afraid	avoir peur
1100	1003	coward	lâche, poltroon
1101	1004	return	rendre, renvoyer
1102	1004	return	retourner, rentrer
1103	1005	baobab	baobab
1104	1006	the lesser rains	saison de petite pluie
1105	1007	reap	récolter
1106	1008	be born	naître
1107	1009	cowrie shell	cauris
1108	1010	weak	(être) faible
1109	1011	leave over	laisser, remettre à plus tard
1110	1012	be round	(être) rond
1111	1013	idleness, sloth	oisiveté
1112	1014	plunge into, cause to sink	immerger
1113	1015	weight, rhythm	poids
1114	1016	I	je
1115	1017	we	nous
1116	1018	you pl	vous (pl)
1117	1020	that	ce(monsieur)-là
1118	1021	small	(être) petit
1119	1022	bark (tree)	écorce (d'arbre)
1120	1023	louse	pou (de tête)
1121	1024	liver	foie
1122	1025	leaf (tree)	feuille
1123	1026	mouth	bouche
1124	1027	to die	mourir
1125	1028	fly (v.)	voler
1126	1029	to stand	(être, se tenir) debout
1127	1030	milk	lait
1128	1033	to sew	coudre
1129	1034	to tie (fasten)	attacher
1130	1035	remain (stay)	rester, demeurer
1131	1036	to break wind	péter
1132	1037	bear child	accoucher, donner naissance, engendrer, enfanter
1133	1038	sperm	sperme
